Resp1,Resp2,HR1,HR2
2.0677552,-0.75815429,86.8307,109.29
2.1159182,-0.81545106,86.8307,109.29
1.8213196,-0.84822996,87.350909,109.29
1.4963502,-0.8444244,88.7574,112.1451
1.4755065,-0.75566101,88.7574,112.36
1.7536894,-0.48918459,88.7574,112.36
2.1406376,-0.0034362601,88.7574,112.36
2.4360569,0.55214538,88.7574,112.36
2.5651187,0.9857512,88.7574,113.68894
2.5581392,1.2527406,90.457,114.286
2.4536526,1.3405608,91.1854,114.286
2.298615,1.295935,91.1854,114.286
2.127392,1.1604679,91.1854,114.286
1.964896,0.96723318,91.1854,115.07344
1.8368556,0.76635743,91.1854,115.83
1.7653926,0.59942627,91.1442,115.83
1.7472944,0.47447197,90.3614,115.83
1.7573394,0.40455932,90.3614,115.83
1.7473854,0.36952514,90.3614,116.15472
1.689947,0.33060303,90.3614,116.732
1.5831084,0.27025147,90.3614,116.732
1.429562,0.19239504,90.3614,116.732
1.2689877,0.12992246,90.9124,116.732
1.1500946,0.096206633,91.4634,116.732
1.0568417,0.078265378,91.4634,116.732
0.96289362,0.075875859,91.4634,116.732
0.89457088,0.0640564,91.4634,116.732
0.87892143,0.052099607,91.4634,116.732
0.90491027,0.0218963637,91.4634,114.386052
0.98066708,-0.0035919192,90.96453,105.175149953764
1.0779173,-0.0092864976,90.9091,105.175149953764
1.1317284,-0.0161804178,90.9091,105.175149953764
1.1331631,-0.037676995,90.9091,105.175149953764
1.00542015,-0.055953982,90.9091,105.175149953764
0.72631837,-0.066284176,90.9091,106.403208
0.43221434,-0.06976928,90.72073,115.607
0.178808648,-0.07939147,90.0901,115.607
-0.01957091478,-0.111184711,90.0901,115.607
-0.1744873,-0.0595337037,90.0901,115.607
-0.2731049,0.20001831,90.0901,116.24458
-0.37923279,0.57228394,90.0901,116.505
-0.58301086,0.85945126,90.0901,116.505
-0.81096802,0.94142155,91.23067,116.505
-1.00361023,0.86385809,91.7431,116.505
-1.1436613,0.71664424,91.7431,117.1902
-1.2348721,0.56705325,91.7431,117.647
-1.2847567,0.42396245,91.7431,117.647
-1.3217837,0.28087154,91.7431,117.647
-1.3749689,0.139462246,91.810748,117.647
-1.4699648,0.02329712254,92.1659,119.37635
-1.7299496,-0.05059204,92.1659,120.482
-2.0589084,-0.096649234,92.1659,120.482
-2.3112368,-0.1287751,92.1659,120.482
-2.482306,-0.1394195,92.1659,120.482
-2.5859071,-0.12126778,92.1659,120.63688
-2.5712496,-0.084539815,94.576496,120.724
-2.4392519,-0.04795532,94.9367,120.724
-2.3114599,-0.021902466,94.9367,120.724
-2.3241885,-0.0070343036,94.9367,120.724
-2.4567227,-7.7819838e-4,94.9367,121.4002
-2.6334749,-0.00403747559,94.9367,121.704
-2.8317469,-0.0165771482,98.910824,121.704
-3.1063172,-0.032720945,99.6678,121.704
-3.5440461,-0.05232544,99.6678,121.704
-4.2502101,-0.082434073,99.6678,120.79972
-4.8781915,-0.114502014,99.6678,120.482
-5.2197235,-0.14457399,99.86576,120.482
-5.2776303,-0.17611383,103.627,120.482
-5.0986051,-0.22771298,103.627,120.482
-5.0645753,-0.29010628,103.627,120.12532
-5.4813965,-0.34565435,103.627,120
-6.1995995,-0.3822906,103.627,120
-6.9868529,-0.39459206,104.43841,120
-7.6412262,-0.39020384,80.3136573891726,120
-8.0813719,-0.38720096,80.3136573891726,119.03236
0.603117388663352,-0.40597224,80.3136573891726,118.577
0.603117388663352,-0.45331414,80.3136573891726,118.577
0.603117388663352,-0.5479614,80.3136573891726,118.577
0.603117388663352,-0.66505126,80.3136573891726,118.577
0.603117388663352,-0.76001589,80.3136573891726,117.6871
0.603117388663352,-0.82048339,80.3136573891726,116.959
0.603117388663352,-0.86425782,80.3136573891726,116.959
0.603117388663352,-0.91565551,80.3136573891726,116.959
0.603117388663352,-0.93895254,80.3136573891726,116.959
0.603117388663352,-0.93790275,80.3136573891726,116.2225
0.603117388663352,-0.92274171,80.3136573891726,114.504
0.603117388663352,-0.90332644,80.3136573891726,114.504
0.603117388663352,-0.89064326,80.3136573891726,114.504
0.603117388663352,-0.88978574,80.3136573891726,114.504
0.603117388663352,-0.92903743,80.3136573891726,114.504
0.603117388663352,-1.03575757,80.3136573891726,110.5821
0.603117388663352,-1.2132357,80.3136573891726,109.89
0.603117388663352,-1.4801116,80.3136573891726,109.89
0.603117388663352,-1.7894899,80.3136573891726,109.89
0.603117388663352,-2.0297699,80.3136573891726,109.89
0.603117388663352,-2.1788054,80.3136573891726,109.17056
0.603117388663352,-2.2504942,80.3136573891726,106.762
0.603117388663352,-2.2900393,80.3136573891726,106.762
0.603117388663352,-2.3759524,80.3136573891726,106.762
0.603117388663352,-2.4861082,80.3136573891726,106.762
0.603117388663352,-2.3383419,80.3136573891726,106.762
0.603117388663352,-1.820804,80.3136573891726,105.06244
0.603117388663352,-1.06165445,80.3136573891726,102.041
0.603117388663352,-0.339599592,80.3136573891726,102.041
0.603117388663352,0.11690368857,80.3136573891726,102.041
-7.0826536,0.30411073,80.3136573891726,102.041
-4.5570036,0.33201293,80.3136573891726,102.041
-1.83786919,0.27760927,80.3136573891726,105.25801
0.59638680610000006,0.18229668,80.3136573891726,106.572
2.4061404,0.06155396592,80.3136573891726,106.572
3.3924317,-0.04973755289,80.3136573891726,106.572
3.62215,-0.12808537,80.3136573891726,106.572
3.451266,-0.17151795,80.3136573891726,106.572
3.1597597,-0.18821729,80.3136573891726,104.2632
2.8988922,-0.1949493,80.3136573891726,104.167
2.7321807,-0.21065673,80.3136573891726,104.167
2.6401093,-0.23660275,80.3136573891726,104.167
2.585806,-0.25770886,80.3136573891726,104.167
2.525244,-0.26294871,80.3136573891726,104.167
2.433923,-0.25826736,80.3136573891726,99.67294
2.3351717,-0.26938172,80.3136573891726,99.1736
2.2540955,-0.30588987,80.3136573891726,99.1736
2.2080566,-0.35671083,80.3136573891726,99.1736
2.1946456,-0.40472411,80.3136573891726,99.1736
2.1899519,-0.44088132,80.3136573891726,99.1736
2.1817446,-0.4608857,80.3136573891726,97.671536
2.1523984,-0.45714111,80.3136573891726,97.0874
2.0719116,-0.45654905,80.3136573891726,97.0874
1.936563,-0.48303222,80.3136573891726,97.0874
1.7411436,-0.51675722,80.3136573891726,97.0874
1.4839326,-0.52950433,80.3136573891726,97.0874
1.2417512,-0.51953425,80.3136573891726,97.0874
1.06104133,-0.50462954,80.3136573891726,97.0874
0.95152892,-0.54270325,80.3136573891726,97.0874
0.90953058,-0.60546265,101.18,97.0874
0.918869,-0.52559202,101.18,97.0874
0.94956358,-0.33125003,101.18,97.0874
0.97918996,-0.150042749,101.18,98.570348
0.98251934,-0.0377624539,101.18,99.8336
1.06397408,0.00198669382,101.18,99.8336
1.4297424,-0.01624450684,95.6818,99.8336
2.0881872,-0.060781859,93.75,99.8336
2.7850316,-0.107812557,93.75,99.8336
3.2677311000000002,-0.13778076,93.75,102.307808
3.4899810000000002,-0.15958856,93.75,103.27
3.5359706,-0.19222725,93.75,103.27
3.4958463,-0.23236384,93.653607,103.27
3.4338805,-0.26712957,93.4579,103.27
3.3789856,-0.2966461,93.4579,103.27
3.3537114,-0.31520067,93.4579,104.895
3.3596524,-0.31108387,93.4579,104.895
3.3842134,-0.28869323,93.4579,104.895
3.4200836,-0.25060115,93.4579,104.895
3.4585086,-0.21392218,93.870372,104.895
3.4790619,-0.20792245,93.8967,105.0054
3.4512512,-0.25459598,93.8967,105.263
3.3841794,-0.37542115,93.8967,105.263
3.3112364,-0.4619995,93.8967,105.263
3.2912426,-0.48085632,93.8967,105.263
3.3519257,-0.4528229,92.927802,105.263
3.3231937,-0.42221678,91.047,107.4252
2.8907896,-0.42619326,91.047,108.108
0.949972329,-0.50137934,91.047,108.108
-2.48737509,-0.62333984,91.047,108.108
-5.7952453,-0.73323064,91.047,108.108
0.603117388663352,-0.80483098,91.625732,108.03816
0.603117388663352,-0.84473264,96.3082,107.72
0.603117388663352,-0.86882635,96.3082,107.72
-6.6259888,-0.88735048,96.3082,107.72
-3.2479582,-0.8953492,96.3082,107.72
-0.232748355,-0.89716809,96.3082,107.72
1.8843447,-0.91112055,96.96262,107.3738
3.0490693,-0.97001954,100.671,107.143
3.4166904,-1.0773897,100.671,107.143
3.2295076,-1.2943329,100.671,107.143
2.7552463,-1.5746248,100.671,107.143
2.2530821,-1.6644347,100.671,107.1816
1.8735596,-1.3817171,101.61518,108.108
1.6531156,-0.69246216,103.448,108.108
1.5083373,0.1876007439,103.448,108.108
1.3627441,0.93486613,103.448,108.108
1.2314608,1.3553555,103.448,108.108
1.03695674,1.4466364,103.448,109.39774
0.77083131,1.299674,102.160951,110.294
0.52771607,1.03218131,99.0099,110.294
0.2028656191,0.72866819,99.0099,110.294
-0.267965702,0.48063358,99.0099,110.294
-0.72324826,0.32134395,99.0099,110.758
-1.05465095,0.23268739,99.0099,112.15
-1.2436341,0.18068241,99.0099,112.15
-1.2647027,0.14222712,94.49084,112.15
-0.96560658,0.11665349,94.0439,112.15
-0.1751647942,0.096041903,94.0439,112.15
0.95256036,0.087078852,94.0439,110.3646
2.1085361,0.089498896,94.0439,109.89
3.0394867,0.090008545,94.0439,109.89
3.6223203,0.062405398,97.493214,109.89
3.8948208,0.00655212438,98.199700000000007,109.89
3.8996668,-0.048327636,98.199700000000007,109.38521
3.7082277,-0.080627432,98.199700000000007,106.007
3.4612121,-0.090618891,98.199700000000007,106.007
3.2548397,-0.100772216,98.199700000000007,106.007
3.1052645,-0.10678724,102.512985,106.007
2.9857359,-0.10388805,102.74,106.007
2.8541721,-0.098904473,102.74,105.2216
2.6818756,-0.094046025,102.74,103.627
2.4720854,-0.096676665,102.74,103.627
2.271512,-0.11009528,103.05394,103.627
2.1069734,-0.12213745,104.167,103.627
1.9700625,-0.12640087,104.167,103.627
1.8423129,-0.12633066,104.167,103.53213
1.7320367,-0.12742632,104.167,103.448
1.6387723,-0.13796085,104.167,103.448
1.5663388,-0.16242669,103.48668,103.448
1.5044892,-0.19538274,102.041,103.448
1.4336059,-0.2300689,102.041,103.448
1.3589968,-0.2546846,102.041,103.72008
1.2500794,-0.2689942,102.041,103.806
1.1195253,-0.30136411,102.041,103.806
1.01318673,-0.35564579,101.64922,103.806
0.94990539,-0.3722962,101.01,103.806
0.8896637,-0.18602900643,101.01,103.89342
0.8358368,0.293255595,101.01,105.263
0.82255854,0.87078264,101.01,105.263
0.83772583,1.2920564,101.01,105.263
0.85924066,1.4633307,100.6161,105.263
0.87988887,1.4086576,100,105.263
0.87718202,1.2232085,100,107.2232
0.83345642,0.98031311,100,108.893
0.77285458,0.7403015,100,108.893
0.68342592,0.53676453,100,108.893
0.52207031,0.40312195,99.355405,108.893
0.32138675,0.34025275,96.9305,109.12804
0.142626965,0.3158386,96.9305,110.701
-0.04789734048,0.28978267,96.9305,110.701
-0.22401129,0.23745726,96.9305,110.701
-0.172018474,0.18352353,96.9305,110.701
0.394677726,0.13548583,97.044728,110.701
1.41617389,0.11657721,98.199700000000007,110.9962
2.5308141,0.12450871,98.199700000000007,111.111
3.418216,0.13258051,98.199700000000007,111.111
3.9712155,0.096426418,98.199700000000007,111.111
4.2372035,0.02725219884,98.199700000000007,111.111
4.307129,-0.0396484379,99.425938,110.93294
4.2714537,-0.086721825,102.916,110.497
4.1798765,-0.12280279,102.916,110.497
4.0653353,-0.1438934,102.916,110.497
3.9583008,-0.0405181954,102.916,110.497
3.8732756,0.284478742,102.916,110.497
3.8177424,0.71928407,103.5415,109.66036
3.7828189,1.02998613,104.167,109.489
3.7261202,1.0980107,104.167,109.489
3.6121853,0.99599626,104.167,109.489
3.4691249,0.83168031,104.167,109.489
3.3452333,0.65420834,104.167,109.71211
3.2493686,0.49734194,102.086968,110.092
3.178671,0.35599975,99.8336,110.092
3.1217344,0.22836605,99.8336,110.092
3.0625613,0.14199827,99.8336,110.092
2.972501,0.092492709,99.8336,110.092
2.840521,0.067428596,99.8336,110.87344
2.7103027,0.056649784,99.212969,110.906
2.6055909,0.05468139,94.1915,110.906
2.444837,0.068234259,94.1915,110.906
2.20556,0.091827436,94.1915,110.906
1.9564608000000001,0.11923215,94.1915,111.26444
1.7432129,0.14582824,94.1915,111.524
1.5975924,0.15975625,94.1915,111.524
1.5537483,0.15053404,92.44595,111.524
1.7116884,0.12712705,87.2093,111.524
2.1607542,0.0951203,87.2093,111.38022
2.780765,0.07186585,87.2093,110.497
3.3639316,0.061386107,87.2093,110.497
3.7778503,0.051037594,87.2093,110.497
4.0002319,0.03911439,87.2093,110.497
4.0835478,0.027902233,87.539196,110.497
4.0744295,0.020590196,87.9765,111.4603
4.0013335,0.015130604,87.9765,111.732
3.8984745,0.0140777506,87.9765,111.732
3.7846525,0.00660400716,87.9765,111.732
3.6772978,-0.0122741688,87.9765,111.732
3.5985046,-0.044540411,87.9765,111.43464
3.5604153,-0.086965956,86.935221,110.906
3.5669123,-0.12885131,83.4492,110.906
3.5922891,-0.16944582,83.4492,110.906
3.5658693,-0.21572871,83.4492,110.906
3.4844448,-0.27794495,83.4492,110.906
3.3838501,-0.37348018,83.4492,110.34296
3.2923951,-0.36172479,83.4492,110.294
3.2067045,-0.1142761383,83.4492,110.294
3.1342227,0.30965579,81.552144,110.294
3.0864742,0.69089353,81.1908,110.294
3.0321225,0.88537598,81.1908,111.37048
2.937646,0.89289248,81.1908,112.15
2.7982969,0.76746216,81.1908,112.15
2.6414425,0.59704279,81.1908,112.15
2.4984005,0.45469362,81.1908,112.15
2.3699467,0.36100464,80.627162,111.90872
2.2833406,0.29648133,78.7402,110.294
2.2183564,0.23712158,78.7402,110.294
2.1342498,0.16932678,78.7402,110.294
2.039416,0.100424183,78.7402,110.294
1.9508698,0.03354797492,78.7402,110.294
1.8824376,-0.03250427294,78.7402,109.30324
1.8352383,-0.084048463,78.7402,108.696
1.7869478,-0.11139831,78.056155,108.696
1.6481019,-0.12079465,77.2201,108.696
1.3788971,-0.11695248,77.2201,108.696
1.04737869,-0.12357181,77.2201,108.696
0.70665891,-0.14200132,77.2201,105.67536
0.296966534,-0.16555477,77.2201,105.448
-0.04000549133,-0.19391786,77.2201,105.448
0.14571532486,-0.22284852,77.2201,105.448
0.94564197,-0.24314867,77.357617,105.448
2.0422089,-0.25606703,77.4194,105.36682
3.080405,-0.26295177,77.4194,105.079
3.8464513,-0.25954605,77.4194,105.079
4.2737885,-0.24954222,77.4194,105.079
4.4282529,-0.23207396,77.4194,105.079
4.4253444,-0.21582635,77.4194,105.079
4.35762,-0.22091367,79.32836,105.17284
4.2810727,-0.24228507,82.1918,105.263
4.2083767,-0.28091435,82.1918,105.263
4.1479768,-0.34837642,82.1918,105.263
4.1045833,-0.41264349,82.1918,105.263
4.0744293,-0.48341062,82.1918,105.263
4.0572858,-0.62403563,82.1918,106.9738
4.0538473,-0.83113406,82.468428,107.143
4.0528848,-1.05844715,83.4492,107.143
3.967227,-1.2511442,83.4492,107.143
3.688526,-1.377121,83.4492,107.143
3.1314698,-1.4482976,83.4492,108.2887
2.3612524,-1.4917817,83.4492,109.689
1.6245912,-1.5211424,83.4492,109.689
1.08765868,-1.5493928,83.4492,109.689
0.80001832,-1.5714418000000001,81.214252,109.689
0.72697451,-1.5884709,80.429,109.91049
0.78074946,-1.5979893,80.429,112.15
0.85766907,-1.6042944,80.429,112.15
0.845047,-1.651773,80.429,112.15
0.71484071,-1.6164521,80.429,112.15
0.54461666,-1.2996944,80.429,112.15
0.40236813,-0.62765819,80.429,112.8252
0.32532351,0.14172668064,76.319454,112.994
0.31018972,0.66652829,73.8007,112.994
0.29604793,0.85032654,73.8007,112.994
0.25731206,0.78929444,73.8007,112.994
0.18776552,0.61156923,73.8007,114.08544
0.03448181136,0.38870235,73.8007,114.943
-0.182641595,0.156402554,73.8007,114.943
-0.47044066,-0.01133117652,73.8007,114.943
-0.86070255,-0.100796482,73.47116,114.943
-1.1703762,-0.13266913,70.5053,115.28006
-1.3252685,-0.13260204,70.5053,115.83
-1.3813236,-0.1211975,70.5053,115.83
-1.3779658,-0.11286625,70.5053,115.83
-1.4680814,-0.11571961,70.5053,115.83
-2.0894593,-0.14750671,70.5053,115.60312
-2.9941101,-0.19553532,70.5053,112.994
