Resp1,Resp2,HR1,HR2
-1.4543852,3.4035861,103.453,151.97673
-1.662042,3.4285551,103.453,133.482
-1.83934,3.457431,103.453,133.482
-1.942767,3.4841733,103.453,133.482
-1.9754382,3.4621553,103.453,133.482
-1.9782631,3.4159605,103.453,133.482
-1.976016,3.3788059,103.453,133.482
-1.9722811,3.3612169,100.298399,133.482
-1.9542207,3.3549411,99.0099,133.482
-1.8640811,3.3393864,99.0099,133.482
-1.5598356,3.3326448,99.0099,132.28861
-0.9991426,3.3623567,99.0099,127.201
-0.26157532847,3.440009,99.0099,127.201
0.43070987,3.5920258,99.0099,127.201
0.90633847,3.7960879,99.0099,127.201
1.1657986,4.0142517,99.0099,127.201
1.2733826,4.2513429,99.0099,127.201
1.2516477,4.4884859,98.635659,127.201
1.07624164,4.6688693,98.4828,127.201
0.7960693,4.7571653,98.4828,127.201
0.58235468,4.7666658,98.4828,121.971459
0.54931638,4.6868072,98.4828,99.6771
0.61873777,4.5631194,98.4828,99.6771
0.67307743,4.4500636,98.4828,99.6771
0.69445789,4.3704951,98.4828,99.6771
0.68858635,4.3271299,98.4828,99.6771
0.62974859,4.3057613,98.4828,99.6771
0.5433441,4.2844419,65.603481,99.6771
0.42449642,4.2762592,52.1739,99.6771
0.27072753,4.2899081,52.1739,99.6771
0.18591007,4.3139274,52.1739,101.797101
0.23883972,4.3371891,52.1739,110.835
0.35271305,4.3448118,52.1739,110.835
0.4535126,4.323648,52.1739,110.835
0.47718818,4.2868466,52.1739,110.835
0.268927046,4.2558108,52.1739,110.835
-0.1635986439,4.237276,52.1739,110.835
-0.58314513,4.2299415,91.887111,110.835
-0.70975956,4.2347057,108.108,110.835
-0.5642059,4.2286623,108.108,110.835
-0.38000185,4.2102505,108.108,105.350118
-0.33978574,4.1836336,108.108,81.9672
-0.45662535,4.1599176,108.108,81.9672
-0.74473571,4.1482111,108.108,81.9672
-1.18952955,4.14083,108.108,81.9672
-1.9268065,4.1138763,108.108,81.9672
