"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",20.951792,71.9424,64.8649,4.470122,1.5212774,0.791705067568434,-1.22764782723577,-1.98396478953019,0.263336324735019,"Study1_G4_T3_TurnTaking.csv"
"2","2",20.953458,71.9424,65.067686,4.4607693,1.6635744,0.788943782424455,-0.948228601553366,-1.98396478953019,0.309109513334149,"Study1_G4_T3_TurnTaking.csv"
"3","3",20.955125,71.9424,65.3595,4.4298218,1.7457735,0.779806862391385,-0.78681965495723,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"4","4",20.956793,71.9424,65.3595,4.3875458,1.7547416,0.767325323290712,-0.769209588983651,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"5","5",20.95846,71.9424,65.3595,4.329373,1.6892271,0.750150423163084,-0.897856087932819,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"6","6",20.960125,71.9424,65.3595,4.2413909,1.5792875,0.724174644439712,-1.113737223191,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"7","7",20.961792,71.9424,65.3595,4.1195344,1.4648895,0.688197809606211,-1.33837302422416,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"8","8",20.963459,71.9424,65.3595,3.9842219,1.3605346,0.648248233970868,-1.54328785274594,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"9","9",20.965124,71.9424,65.3595,3.86196,1.2718477,0.612151709101615,-1.71743646393362,-1.98396478953019,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"10","10",20.966791,73.038797,65.3595,3.7425752,1.2007749,0.576904617389392,-1.85699742968188,-1.84161640474424,0.374978248147529,"Study1_G4_T3_TurnTaking.csv"
"11","11",20.968458,73.8007,65.296452,3.5808348,1.1363711,0.529152485523595,-1.98346292035986,-1.74269634074044,0.360746950154582,"Study1_G4_T3_TurnTaking.csv"
"12","12",20.970124,73.8007,64.3087,3.3714076,1.0812837,0.467321333438621,-2.09163441134601,-1.74269634074044,0.137789948265064,"Study1_G4_T3_TurnTaking.csv"
