"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",11.203225,90.0493,109.489,0.57639466,-9.84328679121271,1.24021438548408,0.472365972198852,0.822873313176732,1.36771544389679,"Study1_G2_T2_Synchronous.csv"
"2","2",11.204893,90.0493,109.489,0.39252625,-9.84328679121271,1.0749575794411,0.472365972198852,0.822873313176732,1.36771544389679,"Study1_G2_T2_Synchronous.csv"
"3","3",11.206559,90.0493,111.27823,0.29565421,-9.84328679121271,0.987891160988528,0.472365972198852,0.822873313176732,1.75588919226085,"Study1_G2_T2_Synchronous.csv"
"4","4",11.208223,90.0493,111.94,0.37883607,-9.84328679121271,1.06265315248187,0.472365972198852,0.822873313176732,1.89946030466948,"Study1_G2_T2_Synchronous.csv"
"5","5",11.209892,90.0493,111.94,0.65227963,-9.84328679121271,1.30841809578357,0.472365972198852,0.822873313176732,1.89946030466948,"Study1_G2_T2_Synchronous.csv"
"6","6",11.211559,90.0493,111.94,1.07396899,-9.84328679121271,1.68742304163539,0.472365972198852,0.822873313176732,1.89946030466948,"Study1_G2_T2_Synchronous.csv"
"7","7",11.213226,90.0493,111.94,1.5012391,-9.84328679121271,2.07144384051125,0.472365972198852,0.822873313176732,1.89946030466948,"Study1_G2_T2_Synchronous.csv"
"8","8",11.214892,90.0493,112.2768,1.8075316,-9.84328679121271,2.3467326748734,0.472365972198852,0.822873313176732,1.97252912111511,"Study1_G2_T2_Synchronous.csv"
"9","9",11.216558,89.946295,112.782,1.9570372,-9.84328679121271,2.48110495742884,0.472365972198852,0.799687268354148,2.08213234578356,"Study1_G2_T2_Synchronous.csv"
"10","10",11.218224,89.8204,112.782,1.9908103,-9.84328679121271,2.51145946278498,0.472365972198852,0.771348769126545,2.08213234578356,"Study1_G2_T2_Synchronous.csv"
"11","11",11.219892,89.8204,112.782,1.92843,-9.84328679121271,2.45539344721437,0.472365972198852,0.771348769126545,2.08213234578356,"Study1_G2_T2_Synchronous.csv"
"12","12",11.221559,89.8204,112.782,1.8111327,-9.84328679121271,2.34996926284542,0.472365972198852,0.771348769126545,2.08213234578356,"Study1_G2_T2_Synchronous.csv"
"13","13",11.223226,89.8204,112.8997,1.712042,-9.84328679121271,2.26090876250954,0.472365972198852,0.771348769126545,2.10766738050937,"Study1_G2_T2_Synchronous.csv"
"14","14",11.224891,89.8204,113.852,1.6637209,-9.84328679121271,2.21747884080366,0.472365972198852,0.771348769126545,2.31426902510906,"Study1_G2_T2_Synchronous.csv"
"15","15",11.226557,89.8204,113.852,1.5900388,-9.84328679121271,2.15125502068938,0.472365972198852,0.771348769126545,2.31426902510906,"Study1_G2_T2_Synchronous.csv"
"16","16",11.228225,89.8204,113.852,1.4566894,-9.84328679121271,2.03140356860063,0.472365972198852,0.771348769126545,2.31426902510906,"Study1_G2_T2_Synchronous.csv"
"17","17",11.229892,89.8204,113.852,1.2864781,-9.84328679121271,1.87842146694204,0.472365972198852,0.771348769126545,2.31426902510906,"Study1_G2_T2_Synchronous.csv"
"18","18",11.231559,89.8204,113.852,1.1275877,-8.4068359,1.73561433647905,6.96330084378289,0.771348769126545,2.31426902510906,"Study1_G2_T2_Synchronous.csv"
"19","19",11.233224,89.048785,112.00145,1.0149994,-8.6610138,1.63442249577183,5.81473934071395,0.597661084297862,1.91279189246813,"Study1_G2_T2_Synchronous.csv"
"20","20",11.234892,88.1057,111.317,0.9554108,-8.8542847,1.58086559759355,4.94140017391979,0.385376136173913,1.76430035025847,"Study1_G2_T2_Synchronous.csv"
"21","21",11.236557,88.1057,111.317,0.91190794,-8.9811308,1.54176620201312,4.36821679615786,0.385376136173913,1.76430035025847,"Study1_G2_T2_Synchronous.csv"
"22","22",11.238226,88.1057,111.317,0.86424869,-9.1403715,1.49893113625384,3.64865094192052,0.385376136173913,1.76430035025847,"Study1_G2_T2_Synchronous.csv"
"23","23",11.239892,88.1057,111.317,0.81263129,-9.4200654,1.45253857398475,2.38478950399372,0.385376136173913,1.76430035025847,"Study1_G2_T2_Synchronous.csv"
"24","24",11.24156,88.1057,110.87294,0.74564206,-9.7006653,1.39233015542564,1.11683409597045,0.385376136173913,1.66796145883671,"Study1_G2_T2_Synchronous.csv"
"25","25",11.243223,88.1057,106.383,0.67806703,-9.7480008,1.33159523295549,0.902937714622901,0.385376136173913,0.693868223350069,"Study1_G2_T2_Synchronous.csv"
"26","26",11.244892,88.1057,106.383,0.61736149,-9.6959895,1.2770344541381,1.13796277740204,0.385376136173913,0.693868223350069,"Study1_G2_T2_Synchronous.csv"
"27","27",11.246559,88.1057,106.383,0.55842289,-9.7695095,1.224061761392,0.805745689662984,0.385376136173913,0.693868223350069,"Study1_G2_T2_Synchronous.csv"
"28","28",11.248225,88.1057,106.383,0.50549313,-9.8835998,1.17648967936757,0.290202338122239,0.385376136173913,0.693868223350069,"Study1_G2_T2_Synchronous.csv"
"29","29",11.249892,86.932865,106.383,0.46585695,-9.9821415,1.14086556911097,-0.155081075844788,0.121375312141137,0.693868223350069,"Study1_G2_T2_Synchronous.csv"
