"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",10.363209,96.0482,68.5714,-1.6329104,3.1622437,-1.44895863618736,-0.0430211246353592,0.335093856333725,0.42398039084884,"Study1_G4_T1_Synchronous.csv"
"2","2",10.364876,96.0482,68.5714,-2.0002835,3.2529816,-1.57283272803638,0.112550951604629,0.335093856333725,0.42398039084884,"Study1_G4_T1_Synchronous.csv"
"3","3",10.366543,99.540832,68.5714,-2.1527825,3.3626709,-1.62425368164698,0.300615609727761,0.560438344848729,0.42398039084884,"Study1_G4_T1_Synchronous.csv"
"4","4",10.368207,103.986,68.5714,-1.9207638,3.4858123,-1.54601957644306,0.51174418190211,0.847240421140554,0.42398039084884,"Study1_G4_T1_Synchronous.csv"
"5","5",10.369875,103.986,68.5714,-1.29414104,3.6064724,-1.33472940487927,0.718618511992673,0.847240421140554,0.42398039084884,"Study1_G4_T1_Synchronous.csv"
"6","6",10.371542,103.986,70.94013,-0.3742614682,3.727133,-1.02455632316156,0.925493699343964,0.847240421140554,0.754576810251066,"Study1_G4_T1_Synchronous.csv"
"7","7",10.373208,103.986,71.1744,0.57888796,3.8694883,-0.703165018750091,1.16956491528313,0.847240421140554,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"8","8",10.374876,103.986,71.1744,1.319931,4.034042,-0.453293611178239,1.45169576426654,0.847240421140554,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"9","9",10.376542,103.986,71.1744,1.6313163,4.1938392,-0.34829797798508,1.72567149195405,0.847240421140554,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"10","10",10.378207,103.986,71.1744,1.4839321,4.3266813,-0.39799427836171,1.95343212239712,0.847240421140554,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"11","11",10.379874,103.986,71.1744,1.00978674,4.4195672,-0.557870779592816,2.11268699072028,0.847240421140554,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"12","12",10.381543,103.986,71.1744,0.396606456,4.4753849,-0.764628298910976,2.20838763488265,0.847240421140554,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"13","13",10.383208,109.01608,71.1744,-0.2068878203,4.4990875,-0.968119804992238,2.24902625109799,1.17178099821525,0.787273159422713,"Study1_G4_T1_Synchronous.csv"
"14","14",10.384876,115.418,74.826776,-0.7300995,4.4974524,-1.14454091929711,2.24622283706857,1.58483264176487,1.29702413480219,"Study1_G4_T1_Synchronous.csv"
"15","15",10.38654,115.418,75.188,-1.11543925,4.4872356,-1.2744731641582,2.22870591427745,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"16","16",10.388208,115.418,75.188,-1.3284244,4.4834926,-1.34628936962773,2.22228846047517,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"17","17",10.389875,115.418,75.188,-1.4509308,4.4855634,-1.38759715467158,2.22583889150209,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"18","18",10.391543,115.418,75.188,-1.6017698,4.4883385,-1.43845837488725,2.23059685998906,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"19","19",10.393208,115.418,75.188,-1.7316466,4.4896777,-1.48225137620459,2.23289294712024,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"20","20",10.394876,115.418,75.188,-1.8371795,4.5232669,-1.51783588728527,2.2904823511426,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"21","21",10.39654,115.418,75.188,-1.9346926,4.6274661,-1.55071621169085,2.46913411503118,1.58483264176487,1.34743906643312,"Study1_G4_T1_Synchronous.csv"
"22","22",10.398208,115.418,73.5747,-1.97553,3.17509726297149,-1.56448612527046,-0.0209834151605258,1.58483264176487,1.12227570740883,"Study1_G4_T1_Synchronous.csv"
"23","23",10.399877,106.397516,72.8155,-1.9603752,3.17509726297149,-1.55937609656353,-0.0209834151605258,1.00283134499561,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"24","24",10.401542,94.9169,72.8155,-1.9308106,3.17509726297149,-1.54940724479981,-0.0209834151605258,0.26210242183475,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"25","25",10.403208,94.9169,72.8155,-1.8418186,3.17509726297149,-1.51940013981083,-0.0209834151605258,0.26210242183475,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"26","26",10.404875,94.9169,72.8155,-1.7644871,3.17509726297149,-1.49332482473244,-0.0209834151605258,0.26210242183475,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"27","27",10.40654,94.9169,72.8155,-1.754175,4.5675878,-1.48984770018915,2.36647148505274,0.26210242183475,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"28","28",10.408208,94.9169,72.8155,-1.7741782,4.3899327,-1.49659255503583,2.06187800469202,0.26210242183475,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"29","29",10.409877,94.9169,72.8155,-1.7551948,4.2368895,-1.49019156531936,1.79948215490476,0.26210242183475,1.01631647963269,"Study1_G4_T1_Synchronous.csv"
"30","30",10.411541,94.9169,72.855325,-1.6469085,4.1464411,-1.45367863861844,1.6444064326257,0.26210242183475,1.02187473338162,"Study1_G4_T1_Synchronous.csv"
"31","31",10.413208,94.9169,72.904,-1.4966829,4.1313206,-1.40302425000786,1.61848201098064,0.26210242183475,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"32","32",10.414874,94.9169,72.904,-1.3660494,4.1637699,-1.35897609793151,1.6741170319976,0.26210242183475,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"33","33",10.416542,104.721464,72.904,-1.2383089,4.1867741,-1.31590343303079,1.71355822642947,0.894692531440522,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"34","34",10.418208,117.2,72.904,-1.0864593,4.1774512,-1.2647014498218,1.69757391436607,1.69980721639332,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"35","35",10.419876,117.2,72.904,-0.95525508,4.1516543,-1.22046085735801,1.65334457586964,1.69980721639332,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"36","36",10.421541,117.2,72.904,-0.86564938,4.1409766,-1.1902468196073,1.63503743014037,1.69980721639332,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"37","37",10.423208,117.2,72.904,-0.76516114,4.1781374,-1.15636331133871,1.6987504189878,1.69980721639332,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"38","38",10.424874,117.2,72.904,-0.61524962,4.2527738,-1.10581482698396,1.82671612803637,1.69980721639332,1.02866815463031,"Study1_G4_T1_Synchronous.csv"
"39","39",10.426543,117.2,69.844177,-0.49685366,4.304276,-1.06589303623882,1.91501775486404,1.69980721639332,0.601617993656043,"Study1_G4_T1_Synchronous.csv"
"40","40",10.428209,117.2,68.3371,-0.48569333,4.2683414,-1.06212989804638,1.8534071122235,1.69980721639332,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"41","41",10.429875,117.2,68.3371,-0.66271058,4.1967103,-1.12181813075956,1.73059405450061,1.69980721639332,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"42","42",10.431541,117.2,68.3371,-0.93358189,4.1267947,-1.21315290060036,1.61072225833203,1.69980721639332,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"43","43",10.433208,106.309956,68.3371,-1.3158485,4.0679319,-1.34204891709682,1.50980072489011,0.997181977007698,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"44","44",10.434876,92.4499,68.3371,-2.016632,4.0051448,-1.57834525900447,1.40215089490631,0.102931672335084,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"45","45",10.436542,92.4499,68.3371,-2.9498989,3.9333648,-1.89303239774775,1.27908254493891,0.102931672335084,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"46","46",10.438209,92.4499,68.3371,-3.9860417,3.8558075,-2.24240813695102,1.14610889017538,0.102931672335084,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"47","47",10.439874,92.4499,68.3371,-5.0041348,3.7614834,-2.58569771961303,0.984388197097098,0.102931672335084,0.391279854668719,"Study1_G4_T1_Synchronous.csv"
"48","48",10.441541,92.4499,67.686065,-5.8255646,3.6445285,-2.8626746416923,0.783866511897857,0.102931672335084,0.300416885944749,"Study1_G4_T1_Synchronous.csv"
"49","49",10.443207,92.4499,67.4916,-6.3651793,3.5164915,-3.04462667059937,0.564344328493356,0.102931672335084,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"50","50",10.444877,92.4499,67.4916,-6.6641084,3.3814638,-3.14542221276004,0.332836439960447,0.102931672335084,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"51","51",10.446542,92.4499,67.4916,2.24204581535862,3.258224,-0.14236683038489,0.121539158875025,0.102931672335084,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"52","52",10.448207,92.4499,67.4916,2.24204581535862,3.1785922,-0.14236683038489,-0.0149912706448052,0.102931672335084,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"53","53",10.449875,99.859984,67.4916,2.24204581535862,3.147864,-0.14236683038489,-0.0676754287872976,0.58103002018084,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"54","54",10.451541,109.291,67.4916,2.24204581535862,3.1613644,-0.14236683038489,-0.0445287033498522,1.18951882652998,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"55","55",10.453208,109.291,67.4916,2.24204581535862,3.2227993,-0.14236683038489,0.0608027507238706,1.18951882652998,0.273275999183045,"Study1_G4_T1_Synchronous.csv"
"56","56",10.454877,109.291,67.631397,2.24204581535862,3.2834473,-0.14236683038489,0.164785047865449,1.18951882652998,0.292787039969953,"Study1_G4_T1_Synchronous.csv"
"57","57",10.456542,109.291,69.0449,-6.9029388,3.3012052,-3.22595314685929,0.195231348393255,1.18951882652998,0.4900653412598,"Study1_G4_T1_Synchronous.csv"
"58","58",10.458207,109.291,69.0449,-6.7017208,3.2584382,-3.15810469248504,0.12190640937047,1.18951882652998,0.4900653412598,"Study1_G4_T1_Synchronous.csv"
"59","59",10.459875,109.291,69.0449,-6.5812712,3.1791259,-3.11749043734884,-0.0140762305448114,1.18951882652998,0.4900653412598,"Study1_G4_T1_Synchronous.csv"
"60","60",10.461542,109.291,69.0449,-6.6180206,3.0983823,-3.12988192314624,-0.152512865017188,1.18951882652998,0.4900653412598,"Study1_G4_T1_Synchronous.csv"
