"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",11.803877,62.8272,121.167367665973,0.48701782,4.4307360871547,-0.671211557913997,-0.153031280536188,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"2","2",11.805542,62.8272,121.167367665973,0.72271727,0.87929065,-0.465468733444365,-3.42602662963323,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"3","3",11.807208,62.8272,121.167367665973,0.93208013,1.3586887,-0.282715204934052,-2.9842156499119,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"4","4",11.808875,62.8272,121.167367665973,1.2042328,2.0508697,-0.0451522449324405,-2.34630490798356,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"5","5",11.810541,62.8272,121.167367665973,1.5529961,2.7927858,0.259284385756981,-1.66255853268639,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"6","6",11.812208,62.8272,121.167367665973,1.9524597,3.4439851,0.607977474929685,-1.06241633201025,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"7","7",11.813877,62.8272,121.167367665973,2.2978397,3.8872983,0.909460811930775,-0.653860979698324,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"8","8",11.815541,62.8272,121.167367665973,2.5153685,4.0979006,1.09934241630232,-0.459770894236844,-0.44481817276687,0.156601145439937,"Study2_G5_T1_Synchronous.csv"
"9","9",11.817207,90.705792,135.65508,2.6128758,4.1499208,1.18445685890457,-0.411829323495578,0.431605430127554,0.950364429933001,"Study2_G5_T1_Synchronous.csv"
"10","10",11.818875,96.016,130.152,2.6378334,4.1232938,1.2062424299612,-0.436368640993928,0.598543259250302,0.648857694092548,"Study2_G5_T1_Synchronous.csv"
"11","11",11.820542,96.016,130.152,2.6479183,4.0922947,1.21504557231259,-0.46493726521232,0.598543259250302,0.648857694092548,"Study2_G5_T1_Synchronous.csv"
"12","12",11.822208,96.016,132.53919,2.6646872,4.0760893,1.22968320022919,-0.479872085349315,0.598543259250302,0.779648790120767,"Study2_G5_T1_Synchronous.csv"
"13","13",11.823876,96.016,148.515,2.6712684,4.0634947,1.23542795133659,-0.491479209252298,0.598543259250302,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"14","14",11.825541,96.016,148.515,2.6829104,4.0522346,1.24559029139498,-0.501856464255233,0.598543259250302,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"15","15",11.827207,96.016,148.515,2.6922676,4.0542425,1.25375822202497,-0.500005993094196,0.598543259250302,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"16","16",11.828876,96.016,148.515,2.6921452,4.0626953,1.25365137866273,-0.492215932518463,0.598543259250302,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"17","17",11.830542,96.016,148.515,2.6838322,4.0495086,1.24639493364423,-0.50436873298624,0.598543259250302,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"18","18",11.832209,96.016,148.515,2.6810854,4.019196,1.24399724289759,-0.532304682045484,0.598543259250302,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"19","19",11.833875,122.59696,148.515,2.6820785,3.9821903,1.24486412315115,-0.566408960467713,1.43417300452555,1.65494304815577,"Study2_G5_T1_Synchronous.csv"
"20","20",11.835541,127.66,146.257353,2.643973,3.9281737,1.21160170697739,-0.616190404024306,1.59334057505417,1.53124944790827,"Study2_G5_T1_Synchronous.csv"
"21","21",11.837208,127.66,73.2601,2.5503265,3.8464236,1.12985736938264,-0.691530910255646,1.59334057505417,-2.46817696009409,"Study2_G5_T1_Synchronous.csv"
"22","22",11.838876,127.66,73.2601,2.4280944,3.7657227,1.0231605676088,-0.765904478720086,1.59334057505417,-2.46817696009409,"Study2_G5_T1_Synchronous.csv"
"23","23",11.840542,127.66,73.2601,2.3224488,3.7018983,0.930942176192149,-0.824724744455682,1.59334057505417,-2.46817696009409,"Study2_G5_T1_Synchronous.csv"
"24","24",11.842209,127.66,73.2601,2.2453951,3.6140076,0.863681748245306,-0.905724398658268,1.59334057505417,-2.46817696009409,"Study2_G5_T1_Synchronous.csv"
