"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",13.29786,116.512,137.931,3.3799405,-10,-0.865917369832988,-1.76114152065278,2.23000709447063,3.63101993586959,"Study1_G3_T2_TurnTaking.csv"
"2","2",13.299524,116.6937,137.931,3.3511928,-10,-0.910971574218485,-1.76114152065278,2.24915094873962,3.63101993586959,"Study1_G3_T2_TurnTaking.csv"
"3","3",13.301192,117.302,137.931,3.3415088,-10,-0.926148611521266,-1.76114152065278,2.31324124346625,3.63101993586959,"Study1_G3_T2_TurnTaking.csv"
"4","4",13.302858,117.302,137.931,3.3649684,-9.6659331,-0.889382066260184,-1.67712599884611,2.31324124346625,3.63101993586959,"Study1_G3_T2_TurnTaking.csv"
"5","5",13.304525,117.302,126.31996,3.4190098,-8.0665007,-0.804686863482973,-1.27487977906049,2.31324124346625,2.91081940290674,"Study1_G3_T2_TurnTaking.csv"
"6","6",13.306192,117.302,96.463,3.4854188,-5.6247223,-0.700608809967857,-0.660789348633943,2.31324124346625,1.05887517528798,"Study1_G3_T2_TurnTaking.csv"
"7","7",13.30786,117.302,96.463,3.554266,-2.914071,-0.592709540803046,0.0209207621415811,2.31324124346625,1.05887517528798,"Study1_G3_T2_TurnTaking.csv"
"8","8",13.309524,117.302,96.463,3.6482572,-0.6144499614,-0.445403887299004,0.599259596415739,2.31324124346625,1.05887517528798,"Study1_G3_T2_TurnTaking.csv"
"9","9",13.311191,117.302,96.463,3.7927737,0.86795977,-0.218913561878997,0.972075421973017,2.31324124346625,1.05887517528798,"Study1_G3_T2_TurnTaking.csv"
"10","10",13.312859,117.302,96.463,3.9554044,1.5455568,0.0359658475052851,1.14248640267808,2.31324124346625,1.05887517528798,"Study1_G3_T2_TurnTaking.csv"
"11","11",13.314525,117.302,96.463,4.0832609,1.603711,0.236346152121458,1.15711178297841,2.31324124346625,1.05887517528798,"Study1_G3_T2_TurnTaking.csv"
"12","12",13.316192,116.91215,92.558974,4.134594,1.3231936,0.316796830928499,1.08656359117356,2.27216677133215,0.816719295547596,"Study1_G3_T2_TurnTaking.csv"
"13","13",13.317858,115.607,88.4956,4.1234862,0.97943127,0.299388374200719,1.00010973557629,2.13465658201361,0.564679502348418,"Study1_G3_T2_TurnTaking.csv"
"14","14",13.319524,115.607,88.4956,4.095743,0.67565917,0.255908450481334,0.923713147073181,2.13465658201361,0.564679502348418,"Study1_G3_T2_TurnTaking.csv"
"15","15",13.321191,115.607,88.4956,4.0730317,0.37926332,0.220314662037029,0.849171634582472,2.13465658201361,0.564679502348418,"Study1_G3_T2_TurnTaking.csv"
"16","16",13.322859,115.607,88.4956,4.0433536,0.07173157827,0.173802308590554,0.77182952210871,2.13465658201361,0.564679502348418,"Study1_G3_T2_TurnTaking.csv"
"17","17",13.324525,115.607,88.4956,3.9650053,-0.206082176,0.051012648149675,0.701961278562089,2.13465658201361,0.564679502348418,"Study1_G3_T2_TurnTaking.csv"
"18","18",13.326193,115.607,88.4956,3.8390621,-0.43214426,-0.14636907886722,0.645108223237051,2.13465658201361,0.564679502348418,"Study1_G3_T2_TurnTaking.csv"
"19","19",13.327857,115.607,87.415328,3.7091859,-0.60662229,-0.349914714156712,0.601228201797482,2.13465658201361,0.497673233302334,"Study1_G3_T2_TurnTaking.csv"
"20","20",13.329524,115.607,81.7439,3.6075161,-0.72102048,-0.509254485652611,0.572457845840071,2.13465658201361,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"21","21",13.331193,115.607,81.7439,3.5386235,-0.81084287,-0.617224906974954,0.549868134121333,2.13465658201361,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"22","22",13.332859,115.86575,81.7439,3.482434,-0.93930663,-0.705286672518595,0.517560384297429,2.16191839980173,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"23","23",13.334525,116.732,81.7439,3.4327023,-1.0690705,-0.783227592183063,0.484925665773375,2.25318622457067,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"24","24",13.336192,116.732,81.7439,3.397715,-1.3171145,-0.838060673267697,0.422544310149653,2.25318622457067,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"25","25",13.337858,116.732,81.7439,3.3811341,-1.7780181,-0.864046726325697,0.306630232889757,2.25318622457067,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"26","26",13.339524,116.732,81.7439,3.3783053,-2.1837435,-0.868480101286675,0.204593092451057,2.25318622457067,0.145890320810393,"Study1_G3_T2_TurnTaking.csv"
"27","27",13.341193,116.732,80.054525,3.3624666,-2.4356503,-0.89330295761955,0.1412402692631,2.25318622457067,0.0411030859568307,"Study1_G3_T2_TurnTaking.csv"
"28","28",13.342859,116.732,78.4314,3.3270899,-2.5258725,-0.948746317341699,0.118550008086234,2.25318622457067,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"29","29",13.344525,116.732,78.4314,3.3000147,-2.5168884,-0.991179332663907,0.120809447286775,2.25318622457067,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"30","30",13.346191,116.732,78.4314,3.3033351,-2.4708467,-0.985975508349557,0.132388617358297,2.25318622457067,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"31","31",13.347858,116.732,78.4314,3.333722,-2.4125213,-0.938352303597815,0.147057053278117,2.25318622457067,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"32","32",13.349525,116.29523,78.4314,3.3739468,-2.334555,-0.875310865132624,0.166665040114992,2.20716827614432,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"33","33",13.351192,114.833,78.4314,3.4102207,-2.2553829,-0.818461388323728,0.186576277337327,2.05310818793435,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"34","34",13.352859,114.833,78.4314,3.4642609,-2.1884949,-0.733768066220285,0.203398148114123,2.05310818793435,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"35","35",13.354524,114.833,78.177088,3.5410127,-2.1235166,-0.613480485504095,0.219739742509169,2.05310818793435,-0.0753491119517264,"Study1_G3_T2_TurnTaking.csv"
"36","36",13.356191,114.833,78.125,3.6188812,-2.2615445,-0.49144278112454,0.185026677424364,2.05310818793435,-0.0785799857891231,"Study1_G3_T2_TurnTaking.csv"
"37","37",13.357858,114.833,78.125,3.6703822,-3.0351078,-0.410728964712879,-0.00951915845459263,2.05310818793435,-0.0785799857891231,"Study1_G3_T2_TurnTaking.csv"
"38","38",13.359526,114.833,78.125,3.6760596,-3.987033,-0.401831183673763,-0.248921782297066,2.05310818793435,-0.0785799857891231,"Study1_G3_T2_TurnTaking.csv"
"39","39",13.361192,114.833,78.125,3.6534669,-4.6565859,-0.437239098860724,-0.417309719775072,2.05310818793435,-0.0785799857891231,"Study1_G3_T2_TurnTaking.csv"
"40","40",13.362858,114.833,78.125,3.6176149,-5.0026882,-0.493427362117571,-0.504352061692183,2.05310818793435,-0.0785799857891231,"Study1_G3_T2_TurnTaking.csv"
"41","41",13.364524,114.833,78.125,3.5715854,-5.1179173,-0.565566089764035,-0.533331385785092,2.05310818793435,-0.0785799857891231,"Study1_G3_T2_TurnTaking.csv"
"42","42",13.366192,114.21614,78.180152,3.5232453,-5.0897179,-0.641326054749595,-0.52623943113279,1.98811601432746,-0.0751590605495269,"Study1_G3_T2_TurnTaking.csv"
"43","43",13.367859,112.151,78.4314,3.4659183,-4.9906372,-0.731170542301901,-0.501321318289314,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"44","44",13.369526,112.151,78.4314,3.4085446,-4.8786586,-0.821088219408321,-0.473159472532728,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"45","45",13.371192,112.151,78.4314,3.3626098,-4.799274,-0.893078530549975,-0.453194793025677,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"46","46",13.372858,112.151,78.4314,3.3237496,-4.762259,-0.953981329496023,-0.44388577576095,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"47","47",13.374523,112.151,78.4314,3.3043723,-4.7320373,-0.984349979323283,-0.436285226603327,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"48","48",13.376193,112.151,78.4314,3.3072193,-4.6677641,-0.979888080810167,-0.420120959996295,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"49","49",13.377859,112.151,78.4314,3.3210874,-4.601904,-0.958153604248963,-0.403557598981661,1.77053352007831,-0.0595748455691416,"Study1_G3_T2_TurnTaking.csv"
"50","50",13.379524,112.151,78.791,3.3593444,-4.5932678,-0.898196157316653,-0.401385654232191,1.77053352007831,-0.0372698572430795,"Study1_G3_T2_TurnTaking.csv"
"51","51",13.381192,112.151,79.0514,3.4231814,-4.7246066,-0.798149014576294,-0.434416456791385,1.77053352007831,-0.0211179691448963,"Study1_G3_T2_TurnTaking.csv"
"52","52",13.382858,112.29705,79.0514,3.5255528,-5.6563142,-0.637709675817732,-0.668734493643413,1.78592130167427,-0.0211179691448963,"Study1_G3_T2_TurnTaking.csv"
"53","53",13.384524,112.786,79.0514,3.681375,-7.1227537,-0.393500739221139,-1.03753391612561,1.83743691832163,-0.0211179691448963,"Study1_G3_T2_TurnTaking.csv"
"54","54",13.386192,112.786,79.0514,3.8483767,-8.4475136,-0.131770975639165,-1.37070189615313,1.83743691832163,-0.0211179691448963,"Study1_G3_T2_TurnTaking.csv"
"55","55",13.38786,112.786,79.0514,3.9929534,-9.4036709,0.0948136969148398,-1.61116886396334,1.83743691832163,-0.0211179691448963,"Study1_G3_T2_TurnTaking.csv"
"56","56",13.389523,112.786,79.0514,4.0966855,-9.9539214,0.257385563002801,-1.7495530704857,1.83743691832163,-0.0211179691448963,"Study1_G3_T2_TurnTaking.csv"
"57","57",13.391192,112.786,79.47928,4.1633541,-10,0.361870468942927,-1.76114152065278,1.83743691832163,0.00542223776543603,"Study1_G3_T2_TurnTaking.csv"
"58","58",13.392858,112.786,81.1908,4.2353426,-10,0.474692871862304,-1.76114152065278,1.83743691832163,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
"59","59",13.394526,112.786,81.1908,4.3079987,-10,0.588561556287602,-1.76114152065278,1.83743691832163,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
"60","60",13.396192,112.786,81.1908,4.354016,-10,0.660681163750764,-1.76114152065278,1.83743691832163,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
"61","61",13.397859,112.786,81.1908,4.3785889,-10,0.699192504099536,-1.76114152065278,1.83743691832163,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
"62","62",13.399524,113.05625,81.1908,4.3987945,-9.678314,0.730859288994732,-1.68023970982416,1.86591037245589,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
"63","63",13.401192,113.961,81.1908,4.4136381,-8.4847752,0.754122596606004,-1.38007293161743,1.96123454499234,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
"64","64",13.402858,113.961,81.1908,4.4145323,-7.220087,0.755524012008333,-1.0620125699182,1.96123454499234,0.111583065406764,"Study1_G3_T2_TurnTaking.csv"
