"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",19.008543,81.4667,118.11,1.1387999,2.5911804,0.444122228256954,-0.627727017065169,0.692592921874049,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"2","2",19.010208,81.4667,118.11,1.0655,2.301407,0.364890812545125,-0.823252825705681,0.692592921874049,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"3","3",19.011876,81.4667,118.11,0.97697769,2.0405084,0.269205171181611,-0.999295242774252,0.692592921874049,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"4","4",19.013543,81.4667,118.11,0.96851207,1.8088752,0.26005450307049,-1.15559070929392,0.692592921874049,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"5","5",19.015209,81.4667,118.11,1.1310577,1.7100163,0.435753520158796,-1.222296163845,0.692592921874049,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"6","6",19.016874,84.579788,118.11,1.4430692,1.8635557,0.773013364488343,-1.11869481415873,0.815786367176454,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"7","7",19.018541,86.3309,118.11,1.8081693,2.2300142,1.16765780192319,-0.871425414877463,0.885082680159057,0.783056269438484,"Study2_G5_T2_TurnTaking.csv"
"8","8",19.020208,86.3309,112.878574808413,2.1396669,2.6916502,1.52598058480657,-0.559934601029223,0.885082680159057,0.30618480594253,"Study2_G5_T2_TurnTaking.csv"
"9","9",19.021875,86.3309,112.878574808413,2.3970734,3.1147548,1.80421672712637,-0.274443009825473,0.885082680159057,0.30618480594253,"Study2_G5_T2_TurnTaking.csv"
"10","10",19.02354,86.3309,112.878574808413,2.5205444,3.369421,1.9376791483487,-0.102605930616661,0.885082680159057,0.30618480594253,"Study2_G5_T2_TurnTaking.csv"
"11","11",19.025209,86.3309,112.878574808413,2.5205206,3.4296637,1.93765342242419,-0.0619569178632901,0.885082680159057,0.30618480594253,"Study2_G5_T2_TurnTaking.csv"
"12","12",19.026877,86.3309,112.878574808413,2.52063,3.3274319,1.93777167520324,-0.130938250738478,0.885082680159057,0.30618480594253,"Study2_G5_T2_TurnTaking.csv"
"13","13",19.028542,86.3309,127.389,2.510056,3.1143919,1.92634201445695,-0.274687878112057,0.885082680159057,1.62888511105034,"Study2_G5_T2_TurnTaking.csv"
"14","14",19.030208,86.3309,127.389,2.4152194,2.8311432,1.82383112318293,-0.465811118250296,0.885082680159057,1.62888511105034,"Study2_G5_T2_TurnTaking.csv"
"15","15",19.031876,86.3309,127.389,2.2985441,2.5364253,1.69771431814497,-0.664673248861089,0.885082680159057,1.62888511105034,"Study2_G5_T2_TurnTaking.csv"
