"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",7.1492083,73.271176,78.534,1.2297762,-10,1.3996657701803,-0.0266311820658727,-1.13807512850881,-2.38288568080117,"Study1_G2_T1_TurnTaking.csv"
"2","2",7.150875,77.821,78.570218,0.85813595,-10,0.987801356937402,-0.0266311820658727,-0.390187117127491,-2.37742937430012,"Study1_G2_T1_TurnTaking.csv"
"3","3",7.1525417,77.821,79.0514,0.47782894,-10,0.566332144370115,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"4","4",7.1542083,77.821,79.0514,0.1389801198,-10,0.190808313165825,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"5","5",7.155875,77.821,79.0514,-0.165039081,-10,-0.146116144699182,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"6","6",7.1575417,77.821,79.0514,-0.43379516,-10,-0.443960807064994,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"7","7",7.1592083,77.821,79.0514,-0.6444488,-10,-0.677414362852021,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"8","8",7.160875,77.821,79.0514,-0.72225342,-10,-0.763640099068393,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"9","9",7.1625417,77.821,79.0514,-0.4772003,-10,-0.492063865110579,-0.0266311820658727,-0.390187117127491,-2.3049384450719,"Study1_G2_T1_TurnTaking.csv"
"10","10",7.1642083,77.821,79.72565,0.08985902048,-10,0.136370633852894,-0.0266311820658727,-0.390187117127491,-2.20336147620746,"Study1_G2_T1_TurnTaking.csv"
"11","11",7.165875,77.894824,80.2139,0.73092336,-10,0.846820021526453,-0.0266311820658727,-0.378052123652531,-2.12980574013322,"Study1_G2_T1_TurnTaking.csv"
"12","12",7.1675417,79.6666,80.2139,1.2644622,-10,1.43810597959718,-0.0266311820658727,-0.0868122802535003,-2.12980574013322,"Study1_G2_T1_TurnTaking.csv"
"13","13",7.1692083,79.6666,80.2139,1.6132784,-10,1.82467600139276,-0.0266311820658727,-0.0868122802535003,-2.12980574013322,"Study1_G2_T1_TurnTaking.csv"
"14","14",7.170875,79.6666,80.2139,1.7835512,-10,2.01337813164702,-0.0266311820658727,-0.0868122802535003,-2.12980574013322,"Study1_G2_T1_TurnTaking.csv"
"15","15",7.1725417,79.6666,80.2139,1.8262965,-10,2.06074993247697,-0.0266311820658727,-0.0868122802535003,-2.12980574013322,"Study1_G2_T1_TurnTaking.csv"
"16","16",7.1742083,79.6666,80.2139,1.7958593,-10,2.02701838827863,-0.0266311820658727,-0.0868122802535003,-2.12980574013322,"Study1_G2_T1_TurnTaking.csv"
"17","17",7.175875,79.6666,88.314212,1.7197388,-10,1.9426590513439,-0.0266311820658727,-0.0868122802535003,-0.909479244299006,"Study1_G2_T1_TurnTaking.csv"
"18","18",7.1775417,79.6666,89.4188,1.6151035,-10,1.82669863952362,-0.0266311820658727,-0.0868122802535003,-0.743071085776158,"Study1_G2_T1_TurnTaking.csv"
"19","19",7.1792083,79.6666,89.4188,1.5156159,-10,1.71644308459128,-0.0266311820658727,-0.0868122802535003,-0.743071085776158,"Study1_G2_T1_TurnTaking.csv"
"20","20",7.180875,79.6666,89.4188,1.4287047,-10,1.62012512551059,-0.0266311820658727,-0.0868122802535003,-0.743071085776158,"Study1_G2_T1_TurnTaking.csv"
"21","21",7.1825417,79.754152,89.4188,1.3535794,-10,1.53686870319305,-0.0266311820658727,-0.0724207145198678,-0.743071085776158,"Study1_G2_T1_TurnTaking.csv"
"22","22",7.1842083,81.8554,89.4188,1.2947508,-10,1.47167284020216,-0.0266311820658727,0.272976863087305,-0.743071085776158,"Study1_G2_T1_TurnTaking.csv"
"23","23",7.185875,81.8554,95.087298,1.2421505,-10,1.41337939191204,-0.0266311820658727,0.272976863087305,0.110898279969658,"Study1_G2_T1_TurnTaking.csv"
"24","24",7.1875417,81.8554,97.4026,1.149835,-10,1.31107220306281,-0.0266311820658727,0.272976863087305,0.459702668795415,"Study1_G2_T1_TurnTaking.csv"
"25","25",7.1892083,81.8554,97.4026,0.93741759,-10,1.0756639771448,-0.0266311820658727,0.272976863087305,0.459702668795415,"Study1_G2_T1_TurnTaking.csv"
"26","26",7.190875,81.8554,97.4026,0.68916627,-10,0.800543388757045,-0.0266311820658727,0.272976863087305,0.459702668795415,"Study1_G2_T1_TurnTaking.csv"
