"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",7.8387917,98.9542,83.7989,4.2229553,3.678943,1.31811398684001,-1.20586678393734,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"2","2",7.8404583,98.9542,83.7989,4.4623564,3.7043949,1.58797932528793,-1.16715684297396,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"3","3",7.842125,98.9542,83.7989,4.7023741,3.7222281,1.85853972724092,-1.14003422661966,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"4","4",7.8437917,98.9542,83.7989,4.9474126,3.7283174,2.13475983539944,-1.13077297525893,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"5","5",7.8454583,98.9542,83.7989,5.1909394,3.7283172,2.40927587690108,-1.13077327944008,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"6","6",7.847125,98.9542,83.7989,3.05764525643482,3.7283637,0.0045160572420764,-1.13070255732288,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"7","7",7.8487917,98.9542,83.7989,3.05764525643482,3.7297941,0.0045160572420764,-1.12852705374342,3.60829521435726,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"8","8",7.8504583,94.268789,83.7989,3.05764525643482,3.7331793,0.0045160572420764,-1.12337848361116,2.4759603097384,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"9","9",7.852125,93.0233,83.7989,3.05764525643482,3.7296571,0.0045160572420764,-1.12873541783066,2.17495989205491,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"10","10",7.8537917,93.0233,83.7989,5.1737975,3.7106292,2.38995263801395,-1.15767506028002,2.17495989205491,-0.334966031161981,"Study2_G8_T1_TurnTaking.csv"
"11","11",7.8554583,93.0233,22.39309,5.0164795,3.6825589,2.21261562780828,-1.20036734084942,2.17495989205491,-1.861028467731,"Study2_G8_T1_TurnTaking.csv"
"12","12",7.857125,93.0233,26.5604,4.8863404,3.6567295,2.06591608354217,-1.239651423732,2.17495989205491,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"13","13",7.8587917,93.0233,26.5604,4.762817,3.6366239,1.92667409949432,-1.27023014630412,2.17495989205491,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"14","14",7.8604583,93.0233,26.5604,4.6440734,3.6177707,1.79282015395053,-1.29890408651961,2.17495989205491,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"15","15",7.862125,93.0233,26.5604,4.5203794,3.6015869,1.6533858607331,-1.32351812093602,2.17495989205491,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"16","16",7.8637917,93.0233,26.5604,4.4067174,3.5848729,1.52526015830873,-1.3489385395791,2.17495989205491,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"17","17",7.8654583,93.0233,26.5604,4.3298674,3.5720395,1.43863085184472,-1.36845693138322,2.17495989205491,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"18","18",7.867125,89.817875,26.5604,4.2787018,3.5670842,1.38095433339559,-1.37599347562769,1.40029687708398,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"19","19",7.8687917,88.9658,26.5604,4.237055,3.5704429,1.33400790007815,-1.37088520949771,1.194373797155,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"20","20",7.8704583,88.9658,26.5604,4.1748502,3.580426,1.26388742274916,-1.35570185534217,1.194373797155,-1.75746212356033,"Study2_G8_T1_TurnTaking.csv"
"21","21",7.872125,88.9658,109.545776,4.1068459,3.5913698,1.1872294481809,-1.33905736703619,1.194373797155,0.304897530976526,"Study2_G8_T1_TurnTaking.csv"
"22","22",7.8737917,88.9658,85.2273,4.0877729,3.6038083,1.16572937320122,-1.32013958091127,1.194373797155,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"23","23",7.8754583,88.9658,85.2273,4.128251,3.6077029,1.21135838725433,-1.31421626139186,1.194373797155,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"24","24",7.877125,88.9658,85.2273,4.1801267,3.594653,1.26983536725869,-1.33406392929005,1.194373797155,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"25","25",7.8787917,88.9658,85.2273,4.2282045,3.576343,1.3240311573734,-1.36191171350417,1.194373797155,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"26","26",7.8804583,88.9658,85.2273,4.2597414,3.563131,1.35958118697685,-1.38200592022383,1.194373797155,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"27","27",7.882125,88.9658,85.2273,4.2637693,3.5573287,1.36412164479736,-1.39083067163539,1.194373797155,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"28","28",7.8837917,85.255881,85.2273,4.2501559,3.5558406,1.34877591414522,-1.3930939314764,0.297788465151321,-0.299467312320959,"Study2_G8_T1_TurnTaking.csv"
"29","29",7.8854583,84.2697,85.111236,4.24543,3.5627099,1.34344863451713,-1.38264637363358,0.0594556553781899,-0.302351744765348,"Study2_G8_T1_TurnTaking.csv"
"30","30",7.887125,84.2697,85.1064,4.2583679,3.5731228,1.35803290652886,-1.36680933418829,0.0594556553781899,-0.302471929450531,"Study2_G8_T1_TurnTaking.csv"
"31","31",7.8887917,84.2697,85.1064,4.2960208,3.5823365,1.40047720858948,-1.35279616491393,0.0594556553781899,-0.302471929450531,"Study2_G8_T1_TurnTaking.csv"
"32","32",7.8904583,84.2697,85.1064,4.3425143,3.5880109,1.4528870935613,-1.34416593734732,0.0594556553781899,-0.302471929450531,"Study2_G8_T1_TurnTaking.csv"
"33","33",7.892125,84.2697,85.1064,4.3655283,3.5931363,1.4788296681737,-1.33637068703541,0.0594556553781899,-0.302471929450531,"Study2_G8_T1_TurnTaking.csv"
"34","34",7.8937917,84.2697,85.1064,4.3279598,3.5992486,1.43648050617119,-1.32707445484251,0.0594556553781899,-0.302471929450531,"Study2_G8_T1_TurnTaking.csv"
"35","35",7.8954583,84.2697,85.1064,4.2356961,3.6070379,1.3324760775075,-1.31522766371313,0.0594556553781899,-0.302471929450531,"Study2_G8_T1_TurnTaking.csv"
"36","36",7.897125,84.2697,83.49828,4.0980344,3.6144503,1.17729666829921,-1.30395410195951,0.0594556553781899,-0.342437065086643,"Study2_G8_T1_TurnTaking.csv"
"37","37",7.8987917,84.2697,82.8729,3.9695281,3.6207752,1.03243770089184,-1.29433452520496,0.0594556553781899,-0.357979062278465,"Study2_G8_T1_TurnTaking.csv"
