"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","filename"
"1","1",13.035543,96.4693,105.634,-3.9709384,-3.5032902,-0.653370074399996,-0.308750191050625,0.629162309865767,2.23623459057408,"Study2_G9_T3_TurnTaking.csv"
"2","2",13.037208,96.4693,105.634,-4.0167237,-3.9315612,-0.672640378741801,-0.503532272322508,0.629162309865767,2.23623459057408,"Study2_G9_T3_TurnTaking.csv"
"3","3",13.038875,96.4693,105.9635,-4.026556,-4.1425812,-0.676778637383328,-0.599506351328541,0.629162309865767,2.29380024612156,"Study2_G9_T3_TurnTaking.csv"
"4","4",13.040541,96.4693,106.952,-4.0423866,-4.2132576,-0.68344148506399,-0.631650709197284,0.629162309865767,2.46649721276398,"Study2_G9_T3_TurnTaking.csv"
"5","5",13.042208,96.4693,106.952,-4.0586662,-4.2269534,-0.690293309701217,-0.637879700720603,0.629162309865767,2.46649721276398,"Study2_G9_T3_TurnTaking.csv"
"6","6",13.043875,96.4693,106.952,-4.0565431,-4.2495358,-0.689399730688999,-0.648150409855973,0.629162309865767,2.46649721276398,"Study2_G9_T3_TurnTaking.csv"
"7","7",13.045542,96.4693,106.952,-3.9359835,-4.3279486,-0.638658113110295,-0.683813362477925,0.629162309865767,2.46649721276398,"Study2_G9_T3_TurnTaking.csv"
"8","8",13.047209,96.4693,106.952,-3.4803133,-4.4207944,-0.44687377548466,-0.726040592809545,0.629162309865767,2.46649721276398,"Study2_G9_T3_TurnTaking.csv"
"9","9",13.048874,96.4693,105.65,-2.4137545,-4.485843,0.00202385485586412,-0.755625369018586,0.629162309865767,2.2390298879603,"Study2_G9_T3_TurnTaking.csv"
"10","10",13.050541,95.194684,104.348,-0.94630409,-4.5312254,0.619650385799334,-0.776265754020403,0.389511505811539,2.01156256315662,"Study2_G9_T3_TurnTaking.csv"
"11","11",13.052208,94.9519,104.348,0.4603637579,-4.5748811,1.21169450338433,-0.796120817999474,0.343863733610734,2.01156256315662,"Study2_G9_T3_TurnTaking.csv"
"12","12",13.053877,94.9519,104.348,1.5140898,-4.6573426,1.65519103008946,-0.833625161265307,0.343863733610734,2.01156256315662,"Study2_G9_T3_TurnTaking.csv"
"13","13",13.055542,94.9519,104.348,2.1452937,-4.7880128,1.92085470936499,-0.893055320011085,0.343863733610734,2.01156256315662,"Study2_G9_T3_TurnTaking.csv"
"14","14",13.057208,94.9519,104.348,2.4178216,-4.920685,2.03555736665091,-0.953396009067592,0.343863733610734,2.01156256315662,"Study2_G9_T3_TurnTaking.csv"
"15","15",13.058875,94.9519,102.252723,2.4234252,-5.0356448,2.03791583273958,-1.00568091536898,0.343863733610734,1.6455049180624,"Study2_G9_T3_TurnTaking.csv"
"16","16",13.060541,94.9519,95.2381,2.2880368,-5.1094181,1.98093300916193,-1.03923377539521,0.343863733610734,0.420007584486078,"Study2_G9_T3_TurnTaking.csv"
"17","17",13.062208,94.9519,95.2381,2.0948639,-5.1404297,1.89962960886557,-1.05333817189082,0.343863733610734,0.420007584486078,"Study2_G9_T3_TurnTaking.csv"
"18","18",13.063877,94.9519,95.2381,1.7994904,-5.1459579,1.7753116020052,-1.05585245444016,0.343863733610734,0.420007584486078,"Study2_G9_T3_TurnTaking.csv"
"19","19",13.065541,94.9519,95.2381,1.3899229,-5.1459089,1.60293115733164,-1.05583016873325,0.343863733610734,0.420007584486078,"Study2_G9_T3_TurnTaking.csv"
"20","20",13.067207,93.453172,95.2381,0.94408557,-5.1487169,1.41528531825147,-1.05710727618206,0.0620758302276114,0.420007584486078,"Study2_G9_T3_TurnTaking.csv"
"21","21",13.068875,93.1677,95.2381,0.54074399,-5.1625583,1.24552526425369,-1.06340248809162,0.00840194386892158,0.420007584486078,"Study2_G9_T3_TurnTaking.csv"
"22","22",13.070542,93.1677,92.64753,0.2832306,-5.1096247,1.13714197535114,-1.03932773921249,0.00840194386892158,-0.0325807623777245,"Study2_G9_T3_TurnTaking.csv"
"23","23",13.072208,93.1677,90.7716,0.150421206,-4.9003692,1.0812446143678,-0.944156173060244,0.00840194386892158,-0.360317151485994,"Study2_G9_T3_TurnTaking.csv"
