"",".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S"
"495","495",14.500626,100.833372,111.111,-10,0.13934624,-0.273272116290045,-0.167237118045497,1.21939567030299,0.554001723628114
"496","496",14.502291,101.099,111.111,-10,0.097625728,-0.273272116290045,-0.204405499979291,1.25650296779037,0.554001723628114
"497","497",14.503958,101.099,111.111,-10,0.065127567,-0.273272116290045,-0.233357782736366,1.25650296779037,0.554001723628114
"498","498",14.505623,101.099,110.28072,-10,0.047549447,-0.273272116290045,-0.249017951955719,1.25650296779037,0.426891583991654
"499","499",14.507293,101.099,109.89,-10,0.02056579844,-0.273272116290045,-0.273057411386259,1.25650296779037,0.367075047692144
"500","500",14.508959,101.099,109.89,-10,-0.0452880869,-0.273272116290045,-0.331725971401567,1.25650296779037,0.367075047692144
"501","501",14.510624,101.099,109.89,-10,-0.131652861,-0.273272116290045,-0.408667474645215,1.25650296779037,0.367075047692144
"502","502",14.512292,101.099,109.89,-10,-0.23161315,-0.273272116290045,-0.497721084528153,1.25650296779037,0.367075047692144
"503","503",14.513958,101.099,109.6345,-10,-0.33597107,-0.273272116290045,-0.590692499365447,1.25650296779037,0.327959760467214
"504","504",14.515624,101.099,107.335,-10,-0.41761476,-0.273272116290045,-0.663428036561258,1.25650296779037,-0.0240778245571624
"505","505",14.517293,95.612417,107.335,-10,-0.48668827,-0.273272116290045,-0.724964927603912,0.490046616915356,-0.0240778245571624
"506","506",14.51896,94.9343,107.335,-10,-0.5742279,-0.273272116290045,-0.802953098079457,0.395316056694848,-0.0240778245571624
"507","507",14.520623,94.9343,107.335,-10,-0.73482967,-0.273272116290045,-0.946031589700157,0.395316056694848,-0.0240778245571624
"508","508",14.522292,94.9343,107.335,-10,-0.95561808,-0.273272116290045,-1.14272974981466,0.395316056694848,-0.0240778245571624
"509","509",14.523958,94.9343,106.5062,-10,-1.2564785,-0.273272116290045,-1.41076325331821,0.395316056694848,-0.150961386404608
"510","510",14.525626,94.9343,105.263,-10,-1.6592377,-0.273272116290045,-1.76957734871927,0.395316056694848,-0.341286729175775
"511","511",14.527292,94.9343,105.263,-10,-1.9816409,-0.273272116290045,-2.05680309691425,0.395316056694848,-0.341286729175775
"512","512",14.528959,94.9343,105.263,-10,-2.1420844,-0.273272116290045,-2.19974058739362,0.395316056694848,-0.341286729175775
"513","513",14.530623,94.9343,105.263,-10,-2.1767088,-0.273272116290045,-2.23058711495849,0.395316056694848,-0.341286729175775
"514","514",14.532292,94.9343,105.263,-10,-2.1687719,-0.273272116290045,-2.22351621106905,0.395316056694848,-0.341286729175775
"515","515",14.533958,89.203857,105.53383,-10,-2.1680209,-0.273272116290045,-2.22284715276909,-0.405206678617327,-0.299824524717351
"516","516",14.535626,88.4956,105.634,-10,-2.2009253,-0.273272116290045,-2.25216134974017,-0.504147690846923,-0.284489188821767
"517","517",14.537292,88.4956,105.634,-10,-2.2788603,-0.273272116290045,-2.32159285254651,-0.504147690846923,-0.284489188821767
"518","518",14.538957,88.4956,105.634,-10,-2.3474372,-0.273272116290045,-2.38268731876581,-0.504147690846923,-0.284489188821767
"519","519",14.540624,88.4956,105.634,-10,-2.3813688,-0.273272116290045,-2.41291663782173,-0.504147690846923,-0.284489188821767
"520","520",14.542292,88.4956,105.7468,-10,-2.4663606,-0.273272116290045,-2.48863497233404,-0.504147690846923,-0.267220287064537
"521","521",14.543959,88.4956,106.762,-10,-2.8276309,-0.273272116290045,-2.81048702658822,-0.504147690846923,-0.111800171249471
"522","522",14.545625,88.4956,106.762,-10,-3.4318114,-0.273272116290045,-3.34874531979782,-0.504147690846923,-0.111800171249471
"523","523",14.547292,88.4956,106.762,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.504147690846923,-0.111800171249471
"524","524",14.548957,88.4956,106.762,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.504147690846923,-0.111800171249471
"525","525",14.550625,86.790805,106.762,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.742301557231513,-0.111800171249471
"526","526",14.552292,86.5801,107.1598,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,-0.0508997357971131
"527","527",14.55396,86.5801,107.527,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.00531605077429339
"528","528",14.555624,86.5801,107.527,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.00531605077429339
"529","529",14.557292,86.5801,107.527,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.00531605077429339
"530","530",14.558958,86.5801,107.527,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.00531605077429339
"531","531",14.560625,86.5801,107.527,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.00531605077429339
"532","532",14.562292,86.5801,108.28748,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.121740291982964
"533","533",14.56396,86.5801,108.303,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.124116296905589
"534","534",14.565623,86.5801,108.303,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.771736304762194,0.124116296905589
"535","535",14.567291,89.945724,108.303,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.301570467581315,0.124116296905589
"536","536",14.568959,90.3617,108.303,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.124116296905589
"537","537",14.570625,90.3617,109.64588,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.329701959953003
"538","538",14.572292,90.3617,110.701,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.491233552347402
"539","539",14.573958,90.3617,110.701,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.491233552347402
"540","540",14.575624,90.3617,110.701,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.491233552347402
"541","541",14.577291,90.3617,110.701,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.491233552347402
"542","542",14.57896,90.3617,110.9488,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.52917002269706
"543","543",14.580625,90.3617,111.94,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.680915904095696
"544","544",14.582293,90.3617,111.94,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,-0.243460083210645,0.680915904095696
"545","545",14.583957,92.602364,111.94,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,0.0695527980265506,0.680915904095696
"546","546",14.585624,92.8793,111.94,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,0.108239783348003,0.680915904095696
"547","547",14.587293,92.8793,111.94,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,0.108239783348003,0.680915904095696
"548","548",14.588959,92.8793,111.6072,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,0.108239783348003,0.629966520187842
"549","549",14.590625,92.8793,111.524,-10,0.168476383999087,-0.273272116290045,-0.141285367550574,0.108239783348003,0.617229174210878
"550","550",14.592292,92.8793,111.524,-10,-3.2945468,-0.273272116290045,-3.22645767676052,0.108239783348003,0.617229174210878
"551","551",14.593958,92.8793,111.524,-10,-1.7437532,-0.273272116290045,-1.84487135238168,0.108239783348003,0.617229174210878
"552","552",14.595624,92.8793,111.524,-10,-0.7604859,-0.273272116290045,-0.968888465368923,0.108239783348003,0.617229174210878
"553","553",14.597293,92.8793,112.14042,-10,-0.26957088,-0.273272116290045,-0.531537242057088,0.108239783348003,0.711598823334914
"554","554",14.598959,92.8793,112.782,-10,-0.103103638,-0.273272116290045,-0.383233260789521,0.108239783348003,0.809820294872179
"555","555",14.600624,94.311221,112.782,-10,-0.118514993,-0.273272116290045,-0.396963080997798,0.308274111526635,0.809820294872179
"556","556",14.602291,94.4882,112.782,-10,-0.21260375,-0.273272116290045,-0.480785802441196,0.332997455458826,0.809820294872179
"557","557",14.603958,94.4882,112.782,-10,-0.31323547,-0.273272116290045,-0.570437583407226,0.332997455458826,0.809820294872179
"558","558",14.605625,94.4882,113.22972,-10,-0.39505918,-0.273272116290045,-0.643333498599254,0.332997455458826,0.878363137910715
"559","559",14.607292,94.4882,114.504,-10,-0.45147706,-0.273272116290045,-0.693595616948496,0.332997455458826,1.07344661425116
"560","560",14.608959,94.4882,114.504,-10,-0.49533079,-0.273272116290045,-0.732664461210557,0.332997455458826,1.07344661425116
"561","561",14.610624,94.4882,114.504,-10,-0.5945892,-0.273272116290045,-0.821092774195334,0.332997455458826,1.07344661425116
"562","562",14.612291,94.4882,114.504,-10,-0.75134885,-0.273272116290045,-0.960748359989867,0.332997455458826,1.07344661425116
"563","563",14.613959,94.4882,114.504,-10,-0.92080079,-0.273272116290045,-1.11171137850082,0.332997455458826,1.07344661425116
"564","564",14.615626,94.4882,112.88532,-10,-1.03863827,-0.273272116290045,-1.21669159693044,0.332997455458826,0.825637874034918
"565","565",14.617292,96.802378,112.782,-10,-1.0787053,-0.273272116290045,-1.25238690848349,0.656279983975251,0.809820294872179
"566","566",14.618958,97.0884,112.782,-10,-1.0619201,-0.273272116290045,-1.23743314366788,0.696236251544698,0.809820294872179
"567","567",14.620624,97.0884,112.782,-10,-1.0282258,-0.273272116290045,-1.2074152327805,0.696236251544698,0.809820294872179
"568","568",14.622292,97.0884,112.782,-10,-1.00155919,-0.273272116290045,-1.18365821979467,0.696236251544698,0.809820294872179
"569","569",14.623959,97.0884,111.538,-10,-0.98566277,-0.273272116290045,-1.16949626008669,0.696236251544698,0.619372477620462
"570","570",14.625626,97.0884,110.294,-10,-0.97265627,-0.273272116290045,-1.15790890086105,0.696236251544698,0.428924660368746
"571","571",14.627291,97.0884,110.294,-10,-0.95388796,-0.273272116290045,-1.14118840341529,0.696236251544698,0.428924660368746
"572","572",14.628958,97.0884,110.294,-10,-0.9464723,-0.273272116290045,-1.13458186696695,0.696236251544698,0.428924660368746
"573","573",14.630623,97.0884,110.294,-10,-0.96458743,-0.273272116290045,-1.15072045296082,0.696236251544698,0.428924660368746
"574","574",14.632293,97.0884,110.294,-10,-1.0033018,-0.273272116290045,-1.18521069340864,0.696236251544698,0.428924660368746
"575","575",14.633959,96.6701,108.90701,-10,-1.0346677,-0.273272116290045,-1.21315425629918,0.637801212546651,0.21658606065013
"576","576",14.635624,96.6184,108.893,-10,-1.0346929,-0.273272116290045,-1.21317670672416,0.630578904355881,0.214441226309538
"577","577",14.637292,96.6184,108.893,-10,-1.0170712,-0.273272116290045,-1.19747771252383,0.630578904355881,0.214441226309538
"578","578",14.638958,96.6184,108.893,-10,-0.99843739,-0.273272116290045,-1.18087703976694,0.630578904355881,0.214441226309538
"579","579",14.640624,96.6184,108.893,-10,-0.98303527,-0.273272116290045,-1.16715544692671,0.630578904355881,0.214441226309538
"580","580",14.642293,96.6184,108.80041,-10,-0.9631104,-0.273272116290045,-1.1494045818812,0.630578904355881,0.200266336117146
"581","581",14.64396,96.6184,108.696,-10,-0.95981451,-0.273272116290045,-1.14646830683425,0.630578904355881,0.18428188547466
"582","582",14.645623,96.6184,108.696,-10,-1.02581179,-0.273272116290045,-1.20526461570101,0.630578904355881,0.18428188547466
"583","583",14.647292,96.6184,108.696,-10,-1.0818578,-0.273272116290045,-1.25519543883054,0.630578904355881,0.18428188547466
"584","584",14.648958,96.6184,108.696,-10,-1.0894654,-0.273272116290045,-1.26197297268246,0.630578904355881,0.18428188547466
"585","585",14.650626,95.125069,108.96924,-10,-1.1141728,-0.273272116290045,-1.28398454530628,0.421965815132855,0.226113044305737
"586","586",14.652292,94.9405,111.732,-10,-1.113501,-0.273272116290045,-1.28338604548483,0.396182174891808,0.649072539153287
