Resp1,Resp2,HR1,HR2
1.1387999,3.678943,81.4667,83.7989
1.0655,3.7043949,81.4667,83.7989
0.97697769,3.7222281,81.4667,83.7989
0.96851207,3.7283174,81.4667,83.7989
1.1310577,3.7283172,81.4667,83.7989
1.4430692,3.7283637,84.579788,83.7989
1.8081693,3.7297941,86.3309,83.7989
2.1396669,3.7331793,86.3309,83.7989
2.3970734,3.7296571,86.3309,83.7989
2.5205444,3.7106292,86.3309,83.7989
2.5205206000000002,3.6825589,86.3309,22.39309
2.52063,3.6567295,86.3309,26.5604
2.510056,3.6366239,86.3309,26.5604
2.4152194,3.6177707,86.3309,26.5604
2.2985441,3.6015869,86.3309,26.5604
2.2045259,3.5848729,86.857492,26.5604
2.0685484,3.5720395,87.1537,26.5604
1.9254636,3.5670842,87.1537,26.5604
1.8436675,3.5704429,87.1537,26.5604
1.7524319,3.580426,87.1537,26.5604
1.6472686,3.5913698,87.1537,109.545776
1.5606136,3.6038083,87.1537,85.2273
1.5149753,3.6077029,87.1537,85.2273
1.477478,3.594653,87.1537,85.2273
1.3948058,3.576343,87.1537,85.2273
1.301782,3.563131,83.691428,85.2273
1.2361204,3.5573287,81.7439,85.2273
1.1884122,3.5558406,81.7439,85.2273
1.1536866,3.5627099,81.7439,85.111236
1.1446548,3.5731228,81.7439,85.1064
1.1654511,3.5823365,81.7439,85.1064
1.1902403,3.5880109,81.7439,85.1064
1.1476346,3.5931363,81.7439,85.1064
1.0558195,3.5992486,81.7439,85.1064
0.98279112,3.6070379,81.7439,85.1064
0.88689274,3.6144503,76.602268,83.49828
0.7792572,3.6207752,73.7101,82.8729
0.69634704,3.6143836,73.7101,82.8729
0.66805109,3.5940094,73.7101,82.8729
0.66855466,3.5719385,73.7101,82.8729
0.64816589,3.5563206,73.7101,82.8729
0.62076718,3.5479791,73.7101,82.8729
0.61181627,3.5565028,73.7101,82.31226
0.64597783,3.6016603,73.7101,80.5369
0.68092038,3.670694,73.7101,80.5369
0.66239016,3.7254605,71.979412,80.5369
0.66027527,3.7494325,71.0059,80.5369
0.69304815,3.7478916,71.0059,80.5369
0.71095584,3.7251339,71.0059,80.5369
0.66658631,3.691751,71.0059,80.5369
0.57151793,3.6575078,71.0059,79.263967
0.4608063,3.62482,71.0059,78.637
0.33557739,3.584396,71.0059,78.637
0.20087886,3.5352508,71.0059,78.637
0.083645637,3.4951112,71.0059,78.637
0.01594543643,3.4705023,68.659788,78.637
-0.057067867,3.4575657,67.3401,78.637
-0.15249329,3.4557192,67.3401,78.800345
-0.24565739,3.4596341,67.3401,79.8935
-0.33320006,3.4577148,67.3401,79.8935
-0.40575253,3.4439605,67.3401,79.8935
-0.45740961,3.4228423,67.3401,79.8935
-0.51008004,3.4032588,67.3401,79.8935
-0.58255306,3.386222,67.3401,79.8935
-0.63472293,3.3705741,67.3401,79.8935
-0.65619505,3.3755892,65.444228,78.98398
-0.63426823,3.4137266,64.3778,77.6197
-0.53316039,3.4616399,64.3778,77.6197
-0.36263736,3.4867698,64.3778,77.6197
-0.09583127533,3.4879753,64.3778,77.6197
0.195523083,3.4808858,64.3778,77.6197
0.44453123,3.4721074,64.3778,77.6197
0.6175049,3.4645519,64.3778,77.6197
0.70367132,3.4631178,64.3778,77.134689
0.6996887,3.4645287,64.3778,76.8246
0.67444768,3.4509701,63.85396,76.8246
0.68486931,3.4141387,63.5593,76.8246
0.61372986,3.3739985,63.5593,76.8246
0.4196442,3.3501224,63.5593,76.8246
0.182980375,3.3419454,63.5593,76.8246
-0.03872679918,3.3375856,63.5593,76.8246
-0.29107358,3.3436504,63.5593,75.945215
-0.6137115,3.3568601,63.5593,75.4717
-0.92314451,3.3577303,63.5593,75.4717
-1.1245212,3.3387481,63.5593,75.4717
-1.2325901,3.3202151,64.305284,75.4717
-1.3272884,3.315509,64.7249,75.4717
-1.4119868,3.3253112,64.7249,75.4717
-1.4577365,3.3415075,64.7249,75.4717
-1.4687261,3.3656097,64.7249,77.294153
-1.451447,3.3889898,64.7249,77.5194
-1.4098143,3.3985171,64.7249,77.5194
-1.3602726,3.3858336,64.7249,77.5194
-1.3027493,3.3705556,64.7249,77.5194
-1.2138034,3.3668834,64.7249,77.5194
-1.1958626,3.3699946,64.458532,77.5194
-1.3210568,3.3787933,64.3087,79.447914
-1.5071718,3.3955996,64.3087,81.3008
-1.6387969,3.423617,64.3087,81.3008
0.704528899211091,3.454831,64.3087,81.3008
0.704528899211091,3.4864136,64.3087,81.3008
0.704528899211091,3.5086736,64.3087,81.3008
0.704528899211091,3.5133286,64.3087,81.3008
0.704528899211091,3.5075445,64.3087,83.770123
-1.3693908,3.4894901,64.3087,85.9599
-0.89566034,3.4600221,64.53046,85.9599
-0.362799081,3.4203765,64.6552,85.9599
0.1980254753,3.3858247,64.6552,85.9599
0.81076057,3.4024109,64.6552,85.9599
1.4002014,3.4799618,64.6552,85.9599
