Resp1,Resp2,HR1,HR2
3.62113706567479,4.1694515,85.390602878384,122.699
3.62113706567479,4.1280123,85.390602878384,122.699
3.62113706567479,4.0948796,85.390602878384,124.67786
3.62113706567479,4.0816295,85.390602878384,125
3.62113706567479,4.0231382,85.390602878384,125
3.62113706567479,3.9188352,85.390602878384,125
1.8137543,3.799664,85.390602878384,125.222
1.9865753,3.6704164,85.390602878384,126.85
2.07753,3.5558504,85.390602878384,126.85
2.1594513,3.562637,85.390602878384,126.85
2.3926757,3.4211093,85.390602878384,126.85
2.8561161,2.9008032,85.390602878384,127.3369
3.4205108,2.2211517,85.390602878384,127.932
3.8748931,1.8091824,85.390602878384,127.932
4.082837,1.8267422,85.390602878384,127.932
4.0213868,2.0338467,85.390602878384,127.932
3.7696198,2.2772218,105.29337,130.18947
3.4288666,2.5783538,104.257,130.719
3.0842864,2.9412445,104.257,130.719
2.8696411,3.3085359,104.257,130.719
2.8546607,3.656949,104.257,131.30754
3.0494015,3.9783115,104.257,132.45
3.3289945,4.2607972,104.257,132.45
3.5605497,4.4771269,104.257,132.45
3.7543521,4.603827,104.257,132.45
3.9795532,4.6319463,104.257,132.45
4.1710972,4.5579221,104.08627,132.45
4.2804476,4.3927794,103.986,132.45
4.2180298,4.1916533,103.986,132.45
3.9325622,4.0002472,103.986,132.45
3.6815461,3.8422823,103.986,132.45
3.6291284,3.7267245,103.986,132.45
3.6826475,3.6644782,103.986,132.45
3.6824491,3.6648312,103.986,132.45
3.6437869,3.7192414,103.986,131.65029
3.6931672,3.8163517,103.986,131.291
3.7817353,3.9394319,105.02487,131.291
3.7393156,4.0731962,105.635,131.291
3.6299988,4.2136265999999996,105.635,131.291
3.5528443,4.349655,105.635,125.9243
3.4586976,4.4469821,105.635,125.261
3.3190062,4.5144869,105.635,125.261
3.1406469,4.6061189,105.635,125.261
3.0343018,4.7465061,105.635,125.261
3.0192447,4.9246918,105.635,120.44024
3.0643687,5.0863808,105.635,119.522
3.1279149,5.0817143,85.390602878384,119.522
3.1717401,4.8517245,85.390602878384,119.522
3.2318694,4.5108337,85.390602878384,119.522
3.2792723,4.2015839,85.390602878384,115.5836
3.2606844,3.9714297,85.390602878384,111.317
3.2083189,3.8295018,85.390602878384,111.317
3.2101013,3.7415132,85.390602878384,111.317
3.2793364,3.6555909,85.390602878384,111.317
3.3936492,3.5384883,85.390602878384,111.317
3.4881193,3.4541285,85.390602878384,106.201253
3.4962088,3.4490721,85.390602878384,98.199700000000007
3.4272184,3.4281075,85.390602878384,98.199700000000007
3.3322175,3.4208754,85.390602878384,98.199700000000007
3.2249022,3.2585365,85.390602878384,98.199700000000007
3.0666718,2.960416,85.390602878384,98.199700000000007
2.8476868,2.7595466,85.390602878384,98.804243
2.6003691,2.5868131,85.390602878384,99.8336
2.3131194,2.3248017,85.390602878384,99.8336
2.0099606,2.0318237,85.390602878384,99.8336
1.7496341,1.8373663,85.390602878384,99.8336
1.5715145,1.8040137,85.390602878384,99.8336
3.62113706567479,1.9902037,85.390602878384,101.893808
3.62113706567479,2.3534819,85.390602878384,103.448
3.62113706567479,2.7925936,85.390602878384,103.448
3.62113706567479,3.1891812,85.390602878384,103.448
3.62113706567479,3.279064,85.390602878384,103.448
3.62113706567479,3.3766047,85.390602878384,103.448
1.6490782,3.538113,85.390602878384,107.914
1.9684111,3.5368922,85.390602878384,107.914
2.3831787,3.4694372,85.390602878384,107.914
2.8257783,3.5231597,85.390602878384,107.914
3.2085814,3.6835692,85.390602878384,107.914
3.4431915,3.9175599,85.390602878384,107.82864
3.4631191,4.1141876,85.390602878384,107.72
3.2987639,4.1442025,85.390602878384,107.72
2.9679109,3.9665073,85.390602878384,107.72
2.5300384,3.6569792,85.390602878384,107.72
2.1117616,3.3639611,85.390602878384,107.72
1.8058441,3.3473412,85.390602878384,107.72
1.6207855,3.3475001,85.390602878384,107.72
1.5381317,3.1698693,105.34943,107.72
3.62113706567479,2.7014439,103.152,107.72
3.62113706567479,2.8259462,103.152,107.72
1.5599278,3.1404936,103.152,105.448974567264
1.6040889,3.4698361,103.152,105.448974567264
1.6117219,3.687494,103.152,105.448974567264
1.5783689,3.6826591,103.152,105.448974567264
1.6090918,3.4612549,103.152,105.448974567264
1.8100494,3.1976837,103.152,84.070776
2.2140745,3.2032564,103.152,114.286
2.7447326,3.5702063,94.832409,114.286
3.3095398,4.1615382,89.9463,114.286
3.8304749,4.7759825,89.9463,114.286
4.2544061,5.2238522,89.9463,115.21548
4.576462,5.3778843,89.9463,116.732
4.8320497,5.130755,89.9463,116.732
5.032971,4.5296536,89.9463,116.732
5.1605043,3.8423368,89.9463,116.732
5.1890018,3.1901885,89.9463,117.82208
5.0931639,2.6126924,89.9463,119.76
4.8786043,2.0750005,88.22199,119.76
4.5878417,1.5947512,87.2093,119.76
4.2740757,1.2580235,87.2093,119.76
3.9645872,1.0908998,87.2093,120.23112
3.6717136,1.1235198,87.2093,120.968
3.4151792,1.3478087,87.2093,120.968
3.1358155,1.7116853,87.2093,120.968
2.7783296,2.1447691,87.2093,120.968
2.4030086,2.6615842,87.2093,123.71552
2.0947938,3.3128026,87.2093,125.261
1.8823667,4.0176029,85.96064,125.261
1.749652,4.6632841,85.2273,125.261
1.6816988,5.1807676,85.2273,125.261
1.6581972,5.550705,85.2273,125.261
1.6482531,5.7972686,85.2273,125.261
1.6435616,5.9250819,85.2273,125.261
1.6475203,5.9585752,85.2273,125.261
1.6529875,5.9084476,85.2273,125.38812
1.6534276,5.8184361000000004,85.2273,126.85
1.6554931,5.6655794,85.2273,126.85
1.7080171,5.5570223,82.208781,126.85
1.8441527,5.5006959,80.436,126.85
2.0615626,5.4643893,80.436,127.174
2.3614258,5.4381749,80.436,127.66
2.7153987,5.4143793,80.436,127.66
3.0667331,5.397797,80.436,127.66
3.3722016,5.3700525,80.436,127.66
3.6497833,5.3129084,80.436,127.66
3.9179384,5.2177003,80.436,127.66
4.1879671,5.0810363,80.436,127.66
4.4250766,4.9135869,81.189921,127.66
4.5754946,4.7004549,81.6327,127.66
4.6394745,4.4498323,81.6327,127.39713
4.6412043,4.2184543,81.6327,127.389
4.622974,4.0243716,81.6327,127.389
4.6239279,3.8390321,81.6327,127.389
4.5841706,3.6245788,81.6327,127.389
4.4913513,3.4290955,81.6327,127.389
4.2922274,3.3208373,81.6327,127.389
4.0070338,3.3242254,81.6327,127.389
3.6999481,3.4325192,85.922559,127.389
3.3772312,3.5840753,88.442,127.53805
3.0116793,3.7397188,88.442,127.66
2.6376283,3.8590457,88.442,127.66
2.3136934,3.923523,88.442,127.66
2.0672725,3.9410221,88.442,127.66
1.8830078,3.9260287,88.442,126.9796
1.7550074,3.8797914,88.442,126.85
1.6812834,3.7853244,88.442,126.85
1.6194976,3.6748047,88.442,126.85
1.5427553,3.5685552,88.067591,126.78644
3.62113706567479,3.4687593,87.8477,125.261
3.62113706567479,3.3613593,87.8477,125.261
3.62113706567479,3.2291539,87.8477,125.261
3.62113706567479,3.1239077,87.8477,125.261
3.62113706567479,3.0459073,87.8477,125.48981
3.62113706567479,2.9469666,87.8477,126.05
3.62113706567479,2.774866,87.8477,126.05
3.62113706567479,2.5338936,87.8477,126.05
3.62113706567479,2.2611146,87.8477,126.05
3.62113706567479,2.1367862,85.296956,126.8534
1.5623875,2.1360836,83.7989,127.389
1.7385529,2.1773798,83.7989,127.389
2.0146268,2.2244541,83.7989,127.389
2.3701779,2.2493581,83.7989,127.389
2.7807615,2.2827134,83.7989,127.389
3.2018798,2.6952481,83.7989,127.389
3.5644193,3.2716524,83.7989,127.389
3.7991177,3.8469725,83.7989,127.389
3.8634946,4.3213135,83.7989,127.389
3.7814391,4.7021361,82.646504,86.318371
3.5902857,5.0057344,81.9697,105.448974567264
3.3337092,5.2118626,81.9697,105.448974567264
3.0274931,5.3286133,81.9697,105.448974567264
2.6662475,5.3979244,81.9697,105.448974567264
2.3209595,5.4105337,81.9697,105.448974567264
2.0522586,5.3868954,81.9697,108.696
1.8831387,5.3762455,81.9697,108.696
1.769473,5.3676603,81.9697,108.696
1.6710867,5.3440002,81.9697,108.696
1.5966308,5.2681669,81.968125,108.696
1.5563049,5.141693,81.9672,107.1801
1.5466114,5.008414,81.9672,103.806
1.5572298,4.8983276,81.9672,103.806
1.5903593,4.8936555,81.9672,103.806
1.6385344,4.9536317,81.9672,103.806
1.6634498,5.004355,81.9672,103.806
1.6740942,5.0286681,81.9672,103.54872
1.6843008,5.0148869,81.9672,103.27
1.6871553,4.9232754,81.9672,103.27
1.6784756,4.7102172,80.727864,103.27
1.6765408,4.4120572,80,103.27
1.7382475,4.1180543,80,103.27
1.9101804,3.9001796,80,106.88785
2.2247075,3.7675049,80,107.335
2.6601261,3.6915311,80,107.335
3.1544892,3.6613404,80,107.335
3.6471644,3.6676884,80,107.335
4.0896608,3.6823604,80,109.88695
4.4622039,3.6846377,80,112.15
4.7741851,3.6896213,79.800605,112.15
5.0201662,3.759494,79.6835,112.15
5.1783265,3.9890806,79.6835,112.15
5.2220342,4.3208069,79.6835,113.8016
5.1453064,4.651871,79.6835,116.279
4.9658627,4.8892669,79.6835,116.279
4.7282592,5.0001917,79.6835,116.279
4.4635035,5.0212375,79.6835,116.279
4.172727,5.0310733,79.6835,117.44648
3.8943417,5.0627291,79.6835,119.522
3.6488982,5.0983149,82.572806,119.522
3.4420929,5.1277802,84.2697,119.522
3.2722804,5.1549671,84.2697,119.522
3.1148743,5.1498391,84.2697,120.31535
2.9428283,5.1057926,84.2697,121.457
2.6874325,4.9800905,84.2697,121.457
2.3703492,4.7294187,84.2697,121.457
2.0896759,4.3793429,84.2697,121.457
1.9001955,4.0044675,84.2697,122.74178
1.8099608,3.7017942,84.2697,123.711
1.7624115,3.506064,84.046932,123.711
1.7467634,3.4314697,83.9161,123.711
1.7540254,3.48985,83.9161,123.711
1.7444397,3.6738158,83.9161,124.3039
1.7226123,3.8694272,83.9161,124.481
1.7099976,3.9651551,83.9161,124.481
1.7077539,3.9132993,83.9161,124.481
1.7137335,3.7785096,83.9161,124.481
1.7207368,3.6150215,83.9161,125.7599
1.7300226,3.401126,83.9161,125.786
1.7196134,3.1377255,80.768746,125.786
1.6858793,2.906256,78.9203,125.786
1.6722118,2.8112521,78.9203,125.73077
1.7348514,2.9284329,78.9203,125.523
1.9324556,3.1761019,78.9203,125.523
2.2437254,3.455951,78.9203,125.523
2.6143337,3.7487913,78.9203,125.523
2.9769806,4.0620512,78.9203,126.17323
3.3028959,4.3871885,78.9203,126.85
3.6108888,4.6769993,78.9203,126.85
3.9075164,4.8848021,76.927799,126.85
4.1831822,4.9938876,75.7576,126.85
4.4302705,5.0418695,75.7576,126.46552
4.6697692,5.0588547,75.7576,126.316
4.9200229,5.0510382,75.7576,126.316
5.1620971,5.0382549,75.7576,126.316
5.3640778,5.0309226,75.7576,126.316
5.5135285,5.0310453,75.7576,124.45412
5.6135038,5.0295868,75.7576,124.224
5.6586527,5.0174068,75.7576,124.224
5.6512912,4.9946505,78.229531,124.224
5.5968134,4.9740502,79.6813,124.224
5.5020812,4.9443695,79.6813,120.08624
5.3633606,4.8853791,79.6813,119.522
5.1847716,4.7818418,79.6813,119.522
4.9907594,4.6632168,79.6813,119.522
4.7925021,4.5246094,79.6813,119.522
4.5792664,4.3752622,79.6813,115.63384
4.3611786,4.2345309,79.6813,109.29
4.1362512,4.0844085,79.6813,109.29
3.855875,3.9534,80.737495,109.29
3.4935216,3.8994479,81.3578,109.29
3.0952514,3.8852172,81.3578,109.29
2.7015135,3.8757934,81.3578,109.29
2.2984619,3.8872956,81.3578,94.51317
1.9571261,3.9410034,81.3578,91.047
1.7241274,4.0049107,81.3578,91.047
1.5844755,4.0569849,81.3578,91.047
3.62113706567479,4.0824488,81.3578,91.047
3.62113706567479,4.0823457,81.3578,91.047
3.62113706567479,4.0727438,79.129616,90.998586
3.62113706567479,4.0699047,77.821,88.6263
3.62113706567479,4.0771021,77.821,88.6263
3.62113706567479,4.1214477,77.821,88.6263
3.62113706567479,4.2033386,77.821,88.6263
3.62113706567479,4.320346,77.821,88.6263
3.62113706567479,4.4691193,77.821,88.6263
3.62113706567479,4.5766479,77.821,89.37486
3.62113706567479,4.5850528,77.821,90.4977
3.62113706567479,4.4805019,77.821,90.4977
3.62113706567479,4.2873868999999996,76.521058,90.4977
1.6396454,4.0784819,75.7576,90.4977
2.0523714,3.9334628,75.7576,90.4977
2.6125489,3.8583374,75.7576,90.704675
3.1825868,3.837258,75.7576,94.637200000000007
3.6988189,3.8480253,75.7576,94.637200000000007
4.1172547,3.8550682,75.7576,94.637200000000007
4.4356299,3.8550613,75.7576,94.637200000000007
4.6578092,3.8616887,75.7576,94.637200000000007
4.7731455,3.9057768,75.7576,94.637200000000007
4.7865198,3.976398,79.160608,98.248995
4.6842468,4.0289794,81.1592,98.3607
4.4634035,4.0315366,81.1592,98.3607
4.1630064,4.0098694,81.1592,98.3607
3.8298551,3.9973017,81.1592,98.3607
3.4741119,3.9968472,81.1592,101.049116
3.1259426,4.0023585,81.1592,106.762
2.7981416,3.962012,81.1592,106.762
2.45097,3.8847168,81.1592,106.762
2.131064,3.8180511,81.1592,106.762
1.9290776,3.7581784,86.278895,106.762
1.9605013,3.6752534,89.2857,110.3071
2.2803222,3.5509672,89.2857,110.701
2.7700408,3.3868409,89.2857,110.701
3.269376,3.2453737,89.2857,110.701
3.6733182,3.1215391,89.2857,110.701
3.8942718,2.9769563,89.2857,112.23027
3.8778226,2.9362964,89.2857,113.208
3.6656495,2.9595918,89.2857,113.208
3.3514438,2.9728454,89.2857,113.208
2.9589782,2.9983794,91.421904,113.208
2.4917511,3.0632139,92.6765,113.84995
2.0717863,3.162946,92.6765,114.943
1.7797333,3.2832367,92.6765,114.943
1.6536892,3.3685217,92.6765,114.943
1.7589938,3.4277343,92.6765,114.943
2.0964140000000002,3.5471893,92.6765,115.6852
2.5435455,3.7140535,92.6765,117.417
2.9806306,3.8584871,92.6765,117.417
3.316565,3.9982421,92.6765,117.417
3.4735689,4.20203,88.835768,117.417
3.4492617,4.4296353999999996,86.5801,117.88375
3.286319,4.5883758,86.5801,119.284
3.0329798,4.643864,86.5801,119.284
2.6930238,4.6128784,86.5801,119.284
2.3141237,4.5250734,86.5801,119.284
1.9869506,4.3978394,86.5801,119.23444
1.7563292,4.2186704,86.5801,119.048
1.6232548,4.0136205,86.5801,119.048
1.5653016,3.8392272,86.5801,119.048
1.5571595,3.7180026,83.267056,119.048
1.5789677,3.6478023,81.3213,118.86859
